version_added,version_revoked,reverse_patch,component,priority,min_lon,max_lon,min_lat,max_lat,spatial_complete,min_date,max_date,time_complete,npoints1,npoints2,displacement_type,error_type,max_displacement,spatial_model,time_function,time0,factor0,time1,factor1,decay,file1,description
20140201,20160701,N,1,0,171.55000000000001,176.5,-43.375,-39.5,Y,0,0,Y,34,32,3d,none,0.09571,llgrid,step,2013-07-21,0,2013-07-21,1.0,0,grid_cs_20130721_L1.csv,Mw 6.6 Cook Strait earthquake
20140201,20160701,N,1,1,173.53749999999999,175.11250000000001,-42.15625,-41.03125,Y,0,0,Y,43,37,3d,none,0.09657,llgrid,step,2013-07-21,0,2013-07-21,1.0,0,grid_cs_20130721_L2.csv,Mw 6.6 Cook Strait earthquake
20140201,20160701,N,1,2,173.98750000000001,174.66249999999999,-41.8203125,-41.3828125,Y,0,0,Y,73,57,3d,none,0.09706,llgrid,step,2013-07-21,0,2013-07-21,1.0,0,grid_cs_20130721_L3.csv,Mw 6.6 Cook Strait earthquake
20140201,20160701,N,1,3,174.28984374999999,174.49843749999999,-41.66796875,-41.537109375,Y,0,0,Y,90,68,3d,none,0.09584,llgrid,step,2013-07-21,0,2013-07-21,1.0,0,grid_cs_20130721_L4.csv,Mw 6.6 Cook Strait earthquake
20160701,0,Y,2,0,171.55000000000001,176.5,-43.375,-39.5,Y,0,0,Y,34,32,3d,none,0.09571,llgrid,step,2013-07-21,-1.0,2013-07-21,0,0,grid_cs_20130721_L1.csv,Mw 6.6 Cook Strait earthquake
20160701,0,Y,2,1,173.53749999999999,175.11250000000001,-42.15625,-41.03125,Y,0,0,Y,43,37,3d,none,0.09657,llgrid,step,2013-07-21,-1.0,2013-07-21,0,0,grid_cs_20130721_L2.csv,Mw 6.6 Cook Strait earthquake
20160701,0,Y,2,2,173.98750000000001,174.66249999999999,-41.8203125,-41.3828125,Y,0,0,Y,73,57,3d,none,0.09706,llgrid,step,2013-07-21,-1.0,2013-07-21,0,0,grid_cs_20130721_L3.csv,Mw 6.6 Cook Strait earthquake
20160701,0,Y,2,3,174.28984374999999,174.49843749999999,-41.66796875,-41.537109375,Y,0,0,Y,90,68,3d,none,0.09584,llgrid,step,2013-07-21,-1.0,2013-07-21,0,0,grid_cs_20130721_L4.csv,Mw 6.6 Cook Strait earthquake
