lon,lat,de,dn,du
173.9875,-41.8203125,0.00640,-0.00404,-0.00232
173.996875,-41.8203125,0.00582,-0.00472,-0.00218
174.00625,-41.8203125,0.00524,-0.00542,-0.00202
174.015625,-41.8203125,0.00468,-0.00610,-0.00188
174.025,-41.8203125,0.00410,-0.00678,-0.00174
174.034375,-41.8203125,0.00342,-0.00774,-0.00146
174.04375,-41.8203125,0.00272,-0.00870,-0.00120
174.053125,-41.8203125,0.00204,-0.00964,-0.00092
174.0625,-41.8203125,0.00136,-0.01060,-0.00066
174.071875,-41.8203125,0.00066,-0.01186,-0.00026
174.08125,-41.8203125,-0.00006,-0.01310,0.00012
174.090625,-41.8203125,-0.00076,-0.01434,0.00052
174.1,-41.8203125,-0.00146,-0.01560,0.00092
174.109375,-41.8203125,-0.00208,-0.01706,0.00138
174.11875,-41.8203125,-0.00268,-0.01854,0.00186
174.128125,-41.8203125,-0.00330,-0.02000,0.00232
174.1375,-41.8203125,-0.00392,-0.02148,0.00280
174.146875,-41.8203125,-0.00432,-0.02298,0.00324
174.15625,-41.8203125,-0.00472,-0.02448,0.00370
174.165625,-41.8203125,-0.00512,-0.02600,0.00416
174.175,-41.8203125,-0.00552,-0.02750,0.00462
174.184375,-41.8203125,-0.00566,-0.02880,0.00494
174.19375,-41.8203125,-0.00578,-0.03010,0.00528
174.203125,-41.8203125,-0.00592,-0.03142,0.00560
174.2125,-41.8203125,-0.00606,-0.03272,0.00594
174.221875,-41.8203125,-0.00596,-0.03356,0.00606
174.23125,-41.8203125,-0.00586,-0.03442,0.00618
174.240625,-41.8203125,-0.00578,-0.03526,0.00630
174.25,-41.8203125,-0.00568,-0.03610,0.00642
174.259375,-41.8203125,-0.00546,-0.03634,0.00634
174.26875,-41.8203125,-0.00526,-0.03658,0.00626
174.278125,-41.8203125,-0.00504,-0.03682,0.00618
174.2875,-41.8203125,-0.00482,-0.03706,0.00610
174.296875,-41.8203125,-0.00462,-0.03664,0.00584
174.30625,-41.8203125,-0.00440,-0.03624,0.00560
174.315625,-41.8203125,-0.00420,-0.03584,0.00534
174.325,-41.8203125,-0.00400,-0.03544,0.00510
174.334375,-41.8203125,-0.00390,-0.03448,0.00476
174.34375,-41.8203125,-0.00380,-0.03354,0.00442
174.353125,-41.8203125,-0.00372,-0.03260,0.00408
174.3625,-41.8203125,-0.00362,-0.03166,0.00374
174.371875,-41.8203125,-0.00370,-0.03036,0.00340
174.38125,-41.8203125,-0.00376,-0.02908,0.00306
174.390625,-41.8203125,-0.00384,-0.02778,0.00270
174.4,-41.8203125,-0.00392,-0.02648,0.00234
174.409375,-41.8203125,-0.00398,-0.02570,0.00220
174.41875,-41.8203125,-0.00406,-0.02492,0.00206
174.428125,-41.8203125,-0.00414,-0.02414,0.00192
174.4375,-41.8203125,-0.00420,-0.02336,0.00176
174.446875,-41.8203125,-0.00440,-0.02260,0.00170
174.45625,-41.8203125,-0.00458,-0.02186,0.00162
174.465625,-41.8203125,-0.00478,-0.02112,0.00154
174.475,-41.8203125,-0.00496,-0.02036,0.00148
174.484375,-41.8203125,-0.00520,-0.01978,0.00148
174.49375,-41.8203125,-0.00544,-0.01920,0.00148
174.503125,-41.8203125,-0.00568,-0.01860,0.00150
174.5125,-41.8203125,-0.00592,-0.01802,0.00150
174.521875,-41.8203125,-0.00614,-0.01766,0.00158
174.53125,-41.8203125,-0.00638,-0.01730,0.00166
174.540625,-41.8203125,-0.00662,-0.01694,0.00174
174.55,-41.8203125,-0.00686,-0.01658,0.00180
174.559375,-41.8203125,-0.00708,-0.01584,0.00172
174.56875,-41.8203125,-0.00732,-0.01510,0.00164
174.578125,-41.8203125,-0.00756,-0.01438,0.00154
174.5875,-41.8203125,-0.00780,-0.01364,0.00146
174.596875,-41.8203125,-0.00796,-0.01312,0.00140
174.60625,-41.8203125,-0.00812,-0.01258,0.00134
174.615625,-41.8203125,-0.00828,-0.01206,0.00130
