lon,lat,de,dn,du
171.4,-44.375,0.0,0.0,0.0
171.55,-44.375,0.0,0.0,0.0
171.7,-44.375,0.0,0.0,0.0
171.85,-44.375,0.0,0.0,0.0
172,-44.375,0.0,0.0,0.0
172.15,-44.375,0.0,0.0,0.0
172.3,-44.375,0.0,0.0,0.0
172.45,-44.375,0.0,0.0,0.0
172.6,-44.375,0.0,0.0,0.0
172.75,-44.375,0.0,0.0,0.0
172.9,-44.375,0.0,0.0,0.0
173.05,-44.375,0.0,0.0,0.0
173.2,-44.375,0.0,0.0,0.0
173.35,-44.375,0.0,0.0,0.0
173.5,-44.375,0.0,0.0,0.0
173.65,-44.375,0.0,0.0,0.0
171.4,-44.25,0.0,0.0,0.0
171.55,-44.25,0.00000,-0.00006,-0.00002
171.7,-44.25,0.00000,-0.00014,-0.00002
171.85,-44.25,-0.00004,-0.00024,-0.00006
172,-44.25,-0.00014,-0.00040,-0.00012
172.15,-44.25,-0.00026,-0.00058,-0.00018
172.3,-44.25,-0.00034,-0.00074,-0.00022
172.45,-44.25,-0.00038,-0.00090,-0.00024
172.6,-44.25,-0.00040,-0.00098,-0.00024
172.75,-44.25,-0.00038,-0.00088,-0.00020
172.9,-44.25,-0.00038,-0.00060,-0.00010
173.05,-44.25,-0.00042,-0.00028,-0.00002
173.2,-44.25,-0.00042,-0.00006,0.00004
173.35,-44.25,-0.00034,0.00002,0.00006
173.5,-44.25,-0.00018,0.00004,0.00004
173.65,-44.25,0.0,0.0,0.0
171.4,-44.125,0.0,0.0,0.0
171.55,-44.125,0.00002,-0.00012,-0.00002
171.7,-44.125,0.00002,-0.00026,-0.00004
171.85,-44.125,-0.00006,-0.00046,-0.00010
172,-44.125,-0.00024,-0.00074,-0.00020
172.15,-44.125,-0.00058,-0.00120,-0.00040
172.3,-44.125,-0.00068,-0.00148,-0.00044
172.45,-44.125,-0.00082,-0.00190,-0.00052
172.6,-44.125,-0.00082,-0.00216,-0.00054
172.75,-44.125,-0.00074,-0.00192,-0.00042
172.9,-44.125,-0.00070,-0.00122,-0.00022
173.05,-44.125,-0.00086,-0.00048,0.00000
173.2,-44.125,-0.00090,-0.00002,0.00014
173.35,-44.125,-0.00076,0.00014,0.00016
173.5,-44.125,-0.00042,0.00012,0.00010
173.65,-44.125,0.0,0.0,0.0
171.4,-44,0.0,0.0,0.0
171.55,-44,0.00008,-0.00016,0.00000
171.7,-44,0.00010,-0.00034,-0.00004
171.85,-44,0.00004,-0.00056,-0.00008
172,-44,-0.00016,-0.00088,-0.00020
172.15,-44,-0.00062,-0.00134,-0.00042
172.3,-44,-0.00102,-0.00210,-0.00062
172.45,-44,-0.00136,-0.00306,-0.00084
172.6,-44,-0.00136,-0.00380,-0.00094
172.75,-44,-0.00102,-0.00344,-0.00078
172.9,-44,-0.00086,-0.00190,-0.00034
173.05,-44,-0.00142,-0.00040,0.00012
173.2,-44,-0.00158,0.00032,0.00034
173.35,-44,-0.00136,0.00048,0.00034
173.5,-44,-0.00074,0.00028,0.00020
173.65,-44,0.0,0.0,0.0
171.4,-43.875,0.0,0.0,0.0
171.55,-43.875,0.00016,-0.00018,0.00002
171.7,-43.875,0.00028,-0.00036,0.00002
171.85,-43.875,0.00030,-0.00060,-0.00002
172,-43.875,0.00016,-0.00090,-0.00012
172.15,-43.875,-0.00036,-0.00130,-0.00032
172.3,-43.875,-0.00112,-0.00238,-0.00062
172.45,-43.875,-0.00226,-0.00448,-0.00106
172.6,-43.875,-0.00288,-0.00726,-0.00140
172.75,-43.875,-0.00194,-0.00728,-0.00112
172.9,-43.875,-0.00156,-0.00288,-0.00022
173.05,-43.875,-0.00238,0.00044,0.00050
173.2,-43.875,-0.00266,0.00126,0.00074
173.35,-43.875,-0.00234,0.00114,0.00070
173.5,-43.875,-0.00116,0.00052,0.00032
173.65,-43.875,0.0,0.0,0.0
171.4,-43.75,0.0,0.0,0.0
171.55,-43.75,0.00028,-0.00018,0.00006
171.7,-43.75,0.00054,-0.00036,0.00010
171.85,-43.75,0.00074,-0.00054,0.00012
172,-43.75,0.00084,-0.00080,0.00008
172.15,-43.75,0.00072,-0.00124,-0.00002
172.3,-43.75,-0.00006,-0.00202,-0.00028
172.45,-43.75,-0.00248,-0.00518,-0.00084
172.6,-43.75,-0.00748,-0.01496,-0.00132
172.75,-43.75,-0.00524,-0.02290,-0.00036
172.9,-43.75,-0.00426,-0.00276,0.00092
173.05,-43.75,-0.00654,0.00318,0.00154
173.2,-43.75,-0.00508,0.00236,0.00132
173.35,-43.75,-0.00350,0.00148,0.00096
173.5,-43.75,-0.00156,0.00068,0.00040
173.65,-43.75,0.0,0.0,0.0
171.4,-43.625,0.0,0.0,0.0
171.55,-43.625,0.00042,-0.00018,0.00010
171.7,-43.625,0.00086,-0.00032,0.00020
171.85,-43.625,0.00126,-0.00040,0.00030
172,-43.625,0.00172,-0.00056,0.00036
172.15,-43.625,0.00248,-0.00082,0.00044
172.3,-43.625,0.00370,-0.00134,0.00050
172.45,-43.625,0.00522,-0.00290,0.00032
172.6,-43.625,-0.00226,-0.01524,0.00140
172.75,-43.625,-0.02716,-0.13944,0.04682
172.9,-43.625,-0.03278,0.01520,0.00320
173.05,-43.625,-0.01458,0.00560,0.00232
173.2,-43.625,-0.00696,0.00240,0.00148
173.35,-43.625,-0.00366,0.00150,0.00078
173.5,-43.625,-0.00160,0.00072,0.00034
173.65,-43.625,0.0,0.0,0.0
171.4,-43.5,0.0,0.0,0.0
171.55,-43.5,0.00056,-0.00020,0.00016
171.7,-43.5,0.00124,-0.00038,0.00034
171.85,-43.5,0.00170,-0.00052,0.00044
172,-43.5,0.00248,-0.00074,0.00058
172.15,-43.5,0.00394,-0.00118,0.00082
172.3,-43.5,0.00712,-0.00220,0.00114
172.45,-43.5,0.01578,-0.00532,0.00120
172.6,-43.5,0.04754,-0.02236,-0.00592
172.75,-43.5,0.03248,-0.00786,-0.03072
172.9,-43.5,-0.00554,0.01414,-0.00354
173.05,-43.5,-0.00676,0.00346,0.00018
173.2,-43.5,-0.00414,0.00160,0.00058
173.35,-43.5,-0.00254,0.00138,0.00036
173.5,-43.5,-0.00120,0.00072,0.00018
173.65,-43.5,0.0,0.0,0.0
171.4,-43.375,0.0,0.0,0.0
171.55,-43.375,0.00062,-0.00022,0.00018
171.7,-43.375,0.00132,-0.00046,0.00038
171.85,-43.375,0.00180,-0.00064,0.00048
172,-43.375,0.00254,-0.00096,0.00064
172.15,-43.375,0.00378,-0.00156,0.00084
172.3,-43.375,0.00586,-0.00276,0.00108
172.45,-43.375,0.00892,-0.00520,0.00102
172.6,-43.375,0.00972,-0.00696,-0.00048
172.75,-43.375,0.00434,0.00728,-0.00312
172.9,-43.375,0.00532,0.01254,-0.00298
173.05,-43.375,-0.00024,0.00576,-0.00112
173.2,-43.375,-0.00132,0.00292,-0.00032
173.35,-43.375,-0.00116,0.00168,-0.00006
173.5,-43.375,-0.00064,0.00080,0.00000
173.65,-43.375,0.0,0.0,0.0
171.4,-43.25,0.0,0.0,0.0
171.55,-43.25,0.00058,-0.00022,0.00016
171.7,-43.25,0.00124,-0.00050,0.00036
171.85,-43.25,0.00158,-0.00068,0.00044
172,-43.25,0.00206,-0.00096,0.00054
172.15,-43.25,0.00268,-0.00138,0.00064
172.3,-43.25,0.00332,-0.00190,0.00066
172.45,-43.25,0.00352,-0.00212,0.00042
172.6,-43.25,0.00266,-0.00050,-0.00036
172.75,-43.25,0.00180,0.00368,-0.00142
172.9,-43.25,0.00216,0.00566,-0.00178
173.05,-43.25,0.00182,0.00410,-0.00134
173.2,-43.25,0.00030,0.00266,-0.00068
173.35,-43.25,-0.00018,0.00162,-0.00032
173.5,-43.25,-0.00018,0.00076,-0.00012
173.65,-43.25,0.0,0.0,0.0
171.4,-43.125,0.0,0.0,0.0
171.55,-43.125,0.00044,-0.00020,0.00012
171.7,-43.125,0.00088,-0.00040,0.00026
171.85,-43.125,0.00126,-0.00062,0.00036
172,-43.125,0.00148,-0.00078,0.00040
172.15,-43.125,0.00170,-0.00094,0.00040
172.3,-43.125,0.00176,-0.00098,0.00032
172.45,-43.125,0.00158,-0.00060,0.00008
172.6,-43.125,0.00118,0.00054,-0.00036
172.75,-43.125,0.00098,0.00210,-0.00082
172.9,-43.125,0.00110,0.00298,-0.00106
173.05,-43.125,0.00112,0.00272,-0.00096
173.2,-43.125,0.00086,0.00198,-0.00072
173.35,-43.125,0.00032,0.00136,-0.00042
173.5,-43.125,0.00008,0.00066,-0.00018
173.65,-43.125,0.0,0.0,0.0
171.4,-43,0.0,0.0,0.0
171.55,-43,0.00032,-0.00014,0.00008
171.7,-43,0.00062,-0.00028,0.00016
171.85,-43,0.00086,-0.00042,0.00022
172,-43,0.00104,-0.00052,0.00026
172.15,-43,0.00116,-0.00056,0.00024
172.3,-43,0.00118,-0.00046,0.00014
172.45,-43,0.00108,-0.00012,-0.00002
172.6,-43,0.00086,0.00054,-0.00028
172.75,-43,0.00062,0.00134,-0.00054
172.9,-43,0.00068,0.00180,-0.00068
173.05,-43,0.00072,0.00180,-0.00068
173.2,-43,0.00064,0.00152,-0.00058
173.35,-43,0.00050,0.00116,-0.00044
173.5,-43,0.00018,0.00054,-0.00020
173.65,-43,0.0,0.0,0.0
171.4,-42.875,0.0,0.0,0.0
171.55,-42.875,0.00020,-0.00010,0.00006
171.7,-42.875,0.00038,-0.00018,0.00010
171.85,-42.875,0.00054,-0.00026,0.00014
172,-42.875,0.00066,-0.00030,0.00014
172.15,-42.875,0.00072,-0.00030,0.00012
172.3,-42.875,0.00074,-0.00020,0.00006
172.45,-42.875,0.00068,0.00004,-0.00004
172.6,-42.875,0.00058,0.00040,-0.00018
172.75,-42.875,0.00048,0.00084,-0.00034
172.9,-42.875,0.00046,0.00120,-0.00046
173.05,-42.875,0.00048,0.00124,-0.00048
173.2,-42.875,0.00048,0.00114,-0.00046
173.35,-42.875,0.00032,0.00076,-0.00030
173.5,-42.875,0.00014,0.00038,-0.00014
173.65,-42.875,0.0,0.0,0.0
171.4,-42.75,0.0,0.0,0.0
171.55,-42.75,0.00010,-0.00004,0.00002
171.7,-42.75,0.00018,-0.00008,0.00004
171.85,-42.75,0.00026,-0.00012,0.00006
172,-42.75,0.00032,-0.00014,0.00006
172.15,-42.75,0.00034,-0.00012,0.00006
172.3,-42.75,0.00036,-0.00006,0.00002
172.45,-42.75,0.00034,0.00004,-0.00002
172.6,-42.75,0.00028,0.00022,-0.00010
172.75,-42.75,0.00024,0.00040,-0.00016
172.9,-42.75,0.00024,0.00054,-0.00022
173.05,-42.75,0.00024,0.00058,-0.00022
173.2,-42.75,0.00022,0.00052,-0.00020
173.35,-42.75,0.00016,0.00036,-0.00014
173.5,-42.75,0.00008,0.00018,-0.00008
173.65,-42.75,0.0,0.0,0.0
171.4,-42.625,0.0,0.0,0.0
171.55,-42.625,0.0,0.0,0.0
171.7,-42.625,0.0,0.0,0.0
171.85,-42.625,0.0,0.0,0.0
172,-42.625,0.0,0.0,0.0
172.15,-42.625,0.0,0.0,0.0
172.3,-42.625,0.0,0.0,0.0
172.45,-42.625,0.0,0.0,0.0
172.6,-42.625,0.0,0.0,0.0
172.75,-42.625,0.0,0.0,0.0
172.9,-42.625,0.0,0.0,0.0
173.05,-42.625,0.0,0.0,0.0
173.2,-42.625,0.0,0.0,0.0
173.35,-42.625,0.0,0.0,0.0
173.5,-42.625,0.0,0.0,0.0
173.65,-42.625,0.0,0.0,0.0
