lon,lat,de,dn,du
172.15,-44.03125,-0.00062,-0.00130,-0.00042
172.1875,-44.03125,-0.00070,-0.00146,-0.00046
172.225,-44.03125,-0.00078,-0.00162,-0.00050
172.2625,-44.03125,-0.00086,-0.00178,-0.00054
172.3,-44.03125,-0.00094,-0.00194,-0.00058
172.3375,-44.03125,-0.00100,-0.00216,-0.00062
172.375,-44.03125,-0.00108,-0.00236,-0.00066
172.4125,-44.03125,-0.00116,-0.00256,-0.00072
172.45,-44.03125,-0.00122,-0.00276,-0.00076
172.4875,-44.03125,-0.00122,-0.00292,-0.00078
172.525,-44.03125,-0.00122,-0.00308,-0.00080
172.5625,-44.03125,-0.00122,-0.00324,-0.00082
172.6,-44.03125,-0.00122,-0.00338,-0.00084
172.6375,-44.03125,-0.00116,-0.00330,-0.00080
172.675,-44.03125,-0.00108,-0.00322,-0.00076
172.7125,-44.03125,-0.00102,-0.00314,-0.00072
172.75,-44.03125,-0.00096,-0.00306,-0.00070
172.7875,-44.03125,-0.00092,-0.00272,-0.00060
172.825,-44.03125,-0.00088,-0.00240,-0.00050
172.8625,-44.03125,-0.00086,-0.00206,-0.00040
172.9,-44.03125,-0.00082,-0.00172,-0.00030
172.9375,-44.03125,-0.00094,-0.00140,-0.00022
172.975,-44.03125,-0.00104,-0.00108,-0.00012
173.0125,-44.03125,-0.00116,-0.00074,-0.00002
173.05,-44.03125,-0.00128,-0.00042,0.00010
173.0875,-44.03125,-0.00132,-0.00026,0.00014
173.125,-44.03125,-0.00134,-0.00010,0.00018
173.1625,-44.03125,-0.00138,0.00008,0.00024
173.2,-44.03125,-0.00140,0.00024,0.00028
173.2375,-44.03125,-0.00136,0.00028,0.00030
173.275,-44.03125,-0.00130,0.00032,0.00030
173.3125,-44.03125,-0.00126,0.00036,0.00030
173.35,-44.03125,-0.00122,0.00040,0.00030
172.15,-44,-0.00062,-0.00134,-0.00042
172.1875,-44,-0.00072,-0.00152,-0.00046
172.225,-44,-0.00082,-0.00172,-0.00052
172.2625,-44,-0.00092,-0.00192,-0.00058
172.3,-44,-0.00102,-0.00210,-0.00062
172.3375,-44,-0.00110,-0.00234,-0.00068
172.375,-44,-0.00118,-0.00258,-0.00072
172.4125,-44,-0.00128,-0.00282,-0.00078
172.45,-44,-0.00136,-0.00306,-0.00084
172.4875,-44,-0.00136,-0.00324,-0.00086
172.525,-44,-0.00136,-0.00342,-0.00088
172.5625,-44,-0.00136,-0.00362,-0.00092
172.6,-44,-0.00136,-0.00380,-0.00094
172.6375,-44,-0.00126,-0.00368,-0.00090
172.675,-44,-0.00116,-0.00356,-0.00088
172.7125,-44,-0.00106,-0.00346,-0.00082
172.75,-44,-0.00098,-0.00334,-0.00078
172.7875,-44,-0.00092,-0.00298,-0.00068
172.825,-44,-0.00088,-0.00262,-0.00058
172.8625,-44,-0.00086,-0.00224,-0.00046
172.9,-44,-0.00084,-0.00188,-0.00034
172.9375,-44,-0.00100,-0.00152,-0.00022
172.975,-44,-0.00114,-0.00116,-0.00012
173.0125,-44,-0.00128,-0.00078,0.00000
173.05,-44,-0.00142,-0.00040,0.00012
173.0875,-44,-0.00146,-0.00022,0.00018
173.125,-44,-0.00150,-0.00004,0.00022
173.1625,-44,-0.00154,0.00014,0.00028
173.2,-44,-0.00158,0.00032,0.00034
173.2375,-44,-0.00152,0.00036,0.00034
173.275,-44,-0.00146,0.00040,0.00034
173.3125,-44,-0.00142,0.00044,0.00034
173.35,-44,-0.00136,0.00048,0.00034
172.15,-43.96875,-0.00056,-0.00132,-0.00040
172.1875,-43.96875,-0.00068,-0.00154,-0.00046
172.225,-43.96875,-0.00080,-0.00174,-0.00050
172.2625,-43.96875,-0.00092,-0.00196,-0.00056
172.3,-43.96875,-0.00104,-0.00218,-0.00062
172.3375,-43.96875,-0.00118,-0.00248,-0.00068
172.375,-43.96875,-0.00132,-0.00280,-0.00076
172.4125,-43.96875,-0.00144,-0.00310,-0.00082
172.45,-43.96875,-0.00158,-0.00342,-0.00090
172.4875,-43.96875,-0.00162,-0.00372,-0.00094
172.525,-43.96875,-0.00166,-0.00404,-0.00098
172.5625,-43.96875,-0.00168,-0.00432,-0.00102
172.6,-43.96875,-0.00170,-0.00462,-0.00106
