lon,lat,de,dn,du
178.15,-50.125,0.0,0.0,0.0
178.3,-50.125,0.0,0.0,0.0
178.45,-50.125,0.0,0.0,0.0
178.6,-50.125,0.0,0.0,0.0
178.75,-50.125,0.0,0.0,0.0
178.9,-50.125,0.0,0.0,0.0
179.05,-50.125,0.0,0.0,0.0
179.2,-50.125,0.0,0.0,0.0
179.35,-50.125,0.0,0.0,0.0
178.15,-50,0.0,0.0,0.0
178.3,-50,-0.00032,0.00018,0.00012
178.45,-50,-0.00066,0.00034,0.00024
178.6,-50,-0.00094,0.00050,0.00036
178.75,-50,-0.00098,0.00052,0.00036
178.9,-50,-0.00092,0.00048,0.00034
179.05,-50,-0.00064,0.00034,0.00024
179.2,-50,-0.00032,0.00016,0.00012
179.35,-50,0.0,0.0,0.0
178.15,-49.875,0.0,0.0,0.0
178.3,-49.875,-0.00064,0.00034,0.00024
178.45,-49.875,-0.00138,0.00074,0.00052
178.6,-49.875,-0.00212,0.00110,0.00080
178.75,-49.875,-0.00208,0.00110,0.00078
178.9,-49.875,-0.00204,0.00108,0.00076
179.05,-49.875,-0.00132,0.00070,0.00050
179.2,-49.875,-0.00062,0.00034,0.00024
179.35,-49.875,0.0,0.0,0.0
178.15,-49.75,0.0,0.0,0.0
178.3,-49.75,-0.00086,0.00046,0.00032
178.45,-49.75,-0.00208,0.00112,0.00078
178.6,-49.75,-0.00206,0.00110,0.00076
178.75,-49.75,-0.00202,0.00108,0.00076
178.9,-49.75,-0.00200,0.00108,0.00074
179.05,-49.75,-0.00196,0.00106,0.00074
179.2,-49.75,-0.00086,0.00046,0.00032
179.35,-49.75,0.0,0.0,0.0
178.15,-49.625,0.0,0.0,0.0
178.3,-49.625,-0.00072,0.00040,0.00026
178.45,-49.625,-0.00148,0.00082,0.00054
178.6,-49.625,-0.00200,0.00110,0.00074
178.75,-49.625,-0.00196,0.00108,0.00072
178.9,-49.625,-0.00194,0.00106,0.00072
179.05,-49.625,-0.00190,0.00106,0.00070
179.2,-49.625,-0.00084,0.00046,0.00032
179.35,-49.625,0.0,0.0,0.0
178.15,-49.5,0.0,0.0,0.0
178.3,-49.5,-0.00052,0.00030,0.00020
178.45,-49.5,-0.00112,0.00064,0.00042
178.6,-49.5,-0.00194,0.00110,0.00072
178.75,-49.5,-0.00190,0.00108,0.00070
178.9,-49.5,-0.00188,0.00106,0.00070
179.05,-49.5,-0.00124,0.00070,0.00046
179.2,-49.5,-0.00060,0.00034,0.00022
179.35,-49.5,0.0,0.0,0.0
178.15,-49.375,0.0,0.0,0.0
178.3,-49.375,-0.00028,0.00016,0.00010
178.45,-49.375,-0.00056,0.00032,0.00020
178.6,-49.375,-0.00086,0.00048,0.00032
178.75,-49.375,-0.00090,0.00052,0.00034
178.9,-49.375,-0.00084,0.00048,0.00032
179.05,-49.375,-0.00060,0.00034,0.00022
179.2,-49.375,-0.00030,0.00016,0.00012
179.35,-49.375,0.0,0.0,0.0
178.15,-49.25,0.0,0.0,0.0
178.3,-49.25,0.0,0.0,0.0
178.45,-49.25,0.0,0.0,0.0
178.6,-49.25,0.0,0.0,0.0
178.75,-49.25,0.0,0.0,0.0
178.9,-49.25,0.0,0.0,0.0
179.05,-49.25,0.0,0.0,0.0
179.2,-49.25,0.0,0.0,0.0
179.35,-49.25,0.0,0.0,0.0
