lon,lat,de,dn,du
165.85,-47.625,0.0,0.0,0.0
166,-47.625,0.0,0.0,0.0
166.15,-47.625,0.0,0.0,0.0
166.3,-47.625,0.0,0.0,0.0
166.45,-47.625,0.0,0.0,0.0
166.6,-47.625,0.0,0.0,0.0
166.75,-47.625,0.0,0.0,0.0
166.9,-47.625,0.0,0.0,0.0
167.05,-47.625,0.0,0.0,0.0
167.2,-47.625,0.0,0.0,0.0
167.35,-47.625,0.0,0.0,0.0
167.5,-47.625,0.0,0.0,0.0
167.65,-47.625,0.0,0.0,0.0
167.8,-47.625,0.0,0.0,0.0
167.95,-47.625,0.0,0.0,0.0
168.1,-47.625,0.0,0.0,0.0
168.25,-47.625,0.0,0.0,0.0
168.4,-47.625,0.0,0.0,0.0
168.55,-47.625,0.0,0.0,0.0
168.7,-47.625,0.0,0.0,0.0
168.85,-47.625,0.0,0.0,0.0
169,-47.625,0.0,0.0,0.0
169.15,-47.625,0.0,0.0,0.0
169.3,-47.625,0.0,0.0,0.0
169.45,-47.625,0.0,0.0,0.0
169.6,-47.625,0.0,0.0,0.0
169.75,-47.625,0.0,0.0,0.0
169.9,-47.625,0.0,0.0,0.0
170.05,-47.625,0.0,0.0,0.0
170.2,-47.625,0.0,0.0,0.0
170.35,-47.625,0.0,0.0,0.0
170.5,-47.625,0.0,0.0,0.0
170.65,-47.625,0.0,0.0,0.0
170.8,-47.625,0.0,0.0,0.0
170.95,-47.625,0.0,0.0,0.0
171.1,-47.625,0.0,0.0,0.0
171.25,-47.625,0.0,0.0,0.0
171.4,-47.625,0.0,0.0,0.0
171.55,-47.625,0.0,0.0,0.0
171.7,-47.625,0.0,0.0,0.0
171.85,-47.625,0.0,0.0,0.0
172,-47.625,0.0,0.0,0.0
172.15,-47.625,0.0,0.0,0.0
172.3,-47.625,0.0,0.0,0.0
165.85,-47.5,0.0,0.0,0.0
166,-47.5,-0.00002,0.00004,-0.00002
166.15,-47.5,-0.00006,0.00006,-0.00006
166.3,-47.5,-0.00008,0.00010,-0.00008
166.45,-47.5,-0.00012,0.00014,-0.00010
166.6,-47.5,-0.00016,0.00020,-0.00014
166.75,-47.5,-0.00020,0.00026,-0.00016
166.9,-47.5,-0.00024,0.00034,-0.00018
167.05,-47.5,-0.00032,0.00046,-0.00022
167.2,-47.5,-0.00042,0.00060,-0.00024
167.35,-47.5,-0.00048,0.00070,-0.00022
167.5,-47.5,-0.00054,0.00078,-0.00020
167.65,-47.5,-0.00060,0.00084,-0.00016
167.8,-47.5,-0.00066,0.00090,-0.00014
167.95,-47.5,-0.00070,0.00092,-0.00010
168.1,-47.5,-0.00066,0.00084,-0.00008
168.25,-47.5,-0.00064,0.00080,-0.00004
168.4,-47.5,-0.00064,0.00074,-0.00002
168.55,-47.5,-0.00060,0.00068,0.00000
168.7,-47.5,-0.00058,0.00060,0.00000
168.85,-47.5,-0.00056,0.00054,0.00002
169,-47.5,-0.00054,0.00050,0.00002
169.15,-47.5,-0.00052,0.00046,0.00002
169.3,-47.5,-0.00050,0.00042,0.00004
169.45,-47.5,-0.00048,0.00038,0.00004
169.6,-47.5,-0.00046,0.00034,0.00004
169.75,-47.5,-0.00044,0.00032,0.00004
169.9,-47.5,-0.00042,0.00028,0.00004
170.05,-47.5,-0.00038,0.00026,0.00004
170.2,-47.5,-0.00036,0.00022,0.00004
170.35,-47.5,-0.00034,0.00020,0.00004
170.5,-47.5,-0.00030,0.00018,0.00004
170.65,-47.5,-0.00028,0.00016,0.00002
170.8,-47.5,-0.00026,0.00014,0.00002
170.95,-47.5,-0.00022,0.00012,0.00002
171.1,-47.5,-0.00020,0.00010,0.00002
171.25,-47.5,-0.00018,0.00008,0.00002
171.4,-47.5,-0.00014,0.00008,0.00002
171.55,-47.5,-0.00012,0.00006,0.00002
171.7,-47.5,-0.00010,0.00004,0.00000
171.85,-47.5,-0.00008,0.00004,0.00000
172,-47.5,-0.00004,0.00002,0.00000
172.15,-47.5,-0.00002,0.00002,0.00000
172.3,-47.5,0.0,0.0,0.0
165.85,-47.375,0.0,0.0,0.0
166,-47.375,-0.00006,0.00006,-0.00006
166.15,-47.375,-0.00010,0.00012,-0.00012
166.3,-47.375,-0.00016,0.00020,-0.00016
166.45,-47.375,-0.00022,0.00028,-0.00022
166.6,-47.375,-0.00030,0.00038,-0.00026
166.75,-47.375,-0.00038,0.00050,-0.00032
166.9,-47.375,-0.00048,0.00066,-0.00036
167.05,-47.375,-0.00062,0.00088,-0.00044
167.2,-47.375,-0.00086,0.00124,-0.00052
167.35,-47.375,-0.00096,0.00140,-0.00046
167.5,-47.375,-0.00108,0.00158,-0.00040
167.65,-47.375,-0.00120,0.00172,-0.00034
167.8,-47.375,-0.00132,0.00184,-0.00028
167.95,-47.375,-0.00144,0.00194,-0.00022
168.1,-47.375,-0.00130,0.00166,-0.00014
168.25,-47.375,-0.00128,0.00158,-0.00008
168.4,-47.375,-0.00128,0.00150,-0.00004
168.55,-47.375,-0.00122,0.00134,0.00000
168.7,-47.375,-0.00116,0.00120,0.00002
168.85,-47.375,-0.00112,0.00108,0.00004
169,-47.375,-0.00108,0.00100,0.00004
169.15,-47.375,-0.00104,0.00090,0.00006
169.3,-47.375,-0.00100,0.00084,0.00006
169.45,-47.375,-0.00096,0.00076,0.00008
169.6,-47.375,-0.00092,0.00070,0.00008
169.75,-47.375,-0.00088,0.00062,0.00008
169.9,-47.375,-0.00082,0.00056,0.00008
170.05,-47.375,-0.00078,0.00050,0.00008
170.2,-47.375,-0.00072,0.00046,0.00006
170.35,-47.375,-0.00066,0.00040,0.00006
170.5,-47.375,-0.00060,0.00036,0.00006
170.65,-47.375,-0.00056,0.00030,0.00006
170.8,-47.375,-0.00050,0.00026,0.00006
170.95,-47.375,-0.00044,0.00024,0.00004
171.1,-47.375,-0.00040,0.00020,0.00004
171.25,-47.375,-0.00034,0.00016,0.00004
171.4,-47.375,-0.00030,0.00014,0.00004
171.55,-47.375,-0.00024,0.00012,0.00002
171.7,-47.375,-0.00020,0.00008,0.00002
171.85,-47.375,-0.00014,0.00006,0.00002
172,-47.375,-0.00010,0.00004,0.00000
172.15,-47.375,-0.00004,0.00002,0.00000
172.3,-47.375,0.0,0.0,0.0
165.85,-47.25,0.0,0.0,0.0
166,-47.25,-0.00008,0.00008,-0.00010
166.15,-47.25,-0.00016,0.00018,-0.00018
166.3,-47.25,-0.00024,0.00028,-0.00026
166.45,-47.25,-0.00032,0.00040,-0.00034
166.6,-47.25,-0.00042,0.00054,-0.00040
166.75,-47.25,-0.00054,0.00072,-0.00046
166.9,-47.25,-0.00066,0.00092,-0.00052
167.05,-47.25,-0.00084,0.00118,-0.00064
167.2,-47.25,-0.00096,0.00140,-0.00058
167.35,-47.25,-0.00110,0.00162,-0.00052
167.5,-47.25,-0.00124,0.00180,-0.00044
167.65,-47.25,-0.00138,0.00198,-0.00038
167.8,-47.25,-0.00154,0.00212,-0.00030
167.95,-47.25,-0.00168,0.00222,-0.00022
168.1,-47.25,-0.00180,0.00230,-0.00016
168.25,-47.25,-0.00192,0.00236,-0.00010
168.4,-47.25,-0.00202,0.00238,-0.00004
168.55,-47.25,-0.00180,0.00198,0.00000
168.7,-47.25,-0.00172,0.00176,0.00004
168.85,-47.25,-0.00166,0.00160,0.00006
169,-47.25,-0.00160,0.00148,0.00008
169.15,-47.25,-0.00156,0.00136,0.00010
169.3,-47.25,-0.00150,0.00124,0.00010
