lon,lat,de,dn,du
173.809375,-41.9453125,0.00588,-0.01066,-0.00276
173.81875,-41.9453125,0.00526,-0.01156,-0.00290
173.828125,-41.9453125,0.00464,-0.01244,-0.00304
173.8375,-41.9453125,0.00402,-0.01332,-0.00320
173.846875,-41.9453125,0.00326,-0.01452,-0.00334
173.85625,-41.9453125,0.00250,-0.01570,-0.00348
173.865625,-41.9453125,0.00174,-0.01688,-0.00364
173.875,-41.9453125,0.00096,-0.01808,-0.00378
173.884375,-41.9453125,0.00008,-0.01960,-0.00390
173.89375,-41.9453125,-0.00082,-0.02112,-0.00402
173.903125,-41.9453125,-0.00172,-0.02266,-0.00414
173.9125,-41.9453125,-0.00260,-0.02418,-0.00426
173.921875,-41.9453125,-0.00354,-0.02604,-0.00436
173.93125,-41.9453125,-0.00448,-0.02792,-0.00446
173.940625,-41.9453125,-0.00540,-0.02978,-0.00454
173.95,-41.9453125,-0.00634,-0.03164,-0.00464
173.959375,-41.9453125,-0.00718,-0.03376,-0.00468
173.96875,-41.9453125,-0.00804,-0.03588,-0.00472
173.978125,-41.9453125,-0.00888,-0.03798,-0.00476
173.9875,-41.9453125,-0.00972,-0.04010,-0.00480
173.996875,-41.9453125,-0.01032,-0.04224,-0.00478
174.00625,-41.9453125,-0.01092,-0.04438,-0.00478
174.015625,-41.9453125,-0.01150,-0.04650,-0.00476
174.025,-41.9453125,-0.01210,-0.04864,-0.00476
174.034375,-41.9453125,-0.01232,-0.05042,-0.00472
174.04375,-41.9453125,-0.01252,-0.05220,-0.00466
174.053125,-41.9453125,-0.01274,-0.05398,-0.00462
174.0625,-41.9453125,-0.01294,-0.05576,-0.00458
174.071875,-41.9453125,-0.01278,-0.05674,-0.00452
174.08125,-41.9453125,-0.01262,-0.05774,-0.00446
174.090625,-41.9453125,-0.01244,-0.05872,-0.00440
174.1,-41.9453125,-0.01228,-0.05970,-0.00434
174.109375,-41.9453125,-0.01190,-0.05958,-0.00432
174.11875,-41.9453125,-0.01152,-0.05946,-0.00428
174.128125,-41.9453125,-0.01114,-0.05936,-0.00424
174.1375,-41.9453125,-0.01076,-0.05924,-0.00420
174.146875,-41.9453125,-0.01042,-0.05798,-0.00418
174.15625,-41.9453125,-0.01008,-0.05672,-0.00418
174.165625,-41.9453125,-0.00974,-0.05546,-0.00416
174.175,-41.9453125,-0.00940,-0.05420,-0.00414
174.184375,-41.9453125,-0.00932,-0.05208,-0.00414
174.19375,-41.9453125,-0.00924,-0.04994,-0.00414
174.203125,-41.9453125,-0.00916,-0.04780,-0.00414
174.2125,-41.9453125,-0.00908,-0.04568,-0.00414
174.221875,-41.9453125,-0.00934,-0.04308,-0.00410
174.23125,-41.9453125,-0.00958,-0.04048,-0.00408
174.240625,-41.9453125,-0.00984,-0.03788,-0.00404
