lon,lat,de,dn,du
173.3875,-42.3125,0.00032,-0.00350,-0.00092
173.425,-42.3125,0.00010,-0.00392,-0.00104
173.4625,-42.3125,-0.00012,-0.00434,-0.00118
173.5,-42.3125,-0.00034,-0.00476,-0.00132
173.5375,-42.3125,-0.00060,-0.00536,-0.00146
173.575,-42.3125,-0.00088,-0.00596,-0.00162
173.6125,-42.3125,-0.00114,-0.00656,-0.00178
173.65,-42.3125,-0.00142,-0.00716,-0.00194
173.6875,-42.3125,-0.00166,-0.00790,-0.00212
173.725,-42.3125,-0.00188,-0.00866,-0.00228
173.7625,-42.3125,-0.00212,-0.00940,-0.00246
173.8,-42.3125,-0.00236,-0.01014,-0.00262
173.8375,-42.3125,-0.00244,-0.01082,-0.00274
173.875,-42.3125,-0.00250,-0.01150,-0.00286
173.9125,-42.3125,-0.00258,-0.01218,-0.00298
173.95,-42.3125,-0.00264,-0.01284,-0.00310
173.9875,-42.3125,-0.00268,-0.01310,-0.00312
174.025,-42.3125,-0.00272,-0.01336,-0.00314
174.0625,-42.3125,-0.00278,-0.01364,-0.00316
174.1,-42.3125,-0.00280,-0.01388,-0.00318
174.1375,-42.3125,-0.00328,-0.01352,-0.00310
174.175,-42.3125,-0.00376,-0.01316,-0.00302
174.2125,-42.3125,-0.00424,-0.01278,-0.00292
174.25,-42.3125,-0.00472,-0.01240,-0.00284
174.2875,-42.3125,-0.00548,-0.01160,-0.00274
174.325,-42.3125,-0.00626,-0.01078,-0.00264
174.3625,-42.3125,-0.00702,-0.00996,-0.00254
174.4,-42.3125,-0.00780,-0.00914,-0.00244
174.4375,-42.3125,-0.00830,-0.00842,-0.00234
174.475,-42.3125,-0.00882,-0.00768,-0.00224
174.5125,-42.3125,-0.00932,-0.00694,-0.00214
174.55,-42.3125,-0.00982,-0.00620,-0.00204
174.5875,-42.3125,-0.00998,-0.00566,-0.00192
174.625,-42.3125,-0.01014,-0.00514,-0.00180
174.6625,-42.3125,-0.01030,-0.00460,-0.00170
174.7,-42.3125,-0.01046,-0.00408,-0.00160
174.7375,-42.3125,-0.01036,-0.00372,-0.00148
174.775,-42.3125,-0.01028,-0.00336,-0.00136
174.8125,-42.3125,-0.01018,-0.00302,-0.00124
174.85,-42.3125,-0.01010,-0.00266,-0.00114
174.8875,-42.3125,-0.00986,-0.00244,-0.00102
174.925,-42.3125,-0.00962,-0.00220,-0.00092
174.9625,-42.3125,-0.00938,-0.00196,-0.00082
