lon,lat,du
172.825,-42.6875,-0.00912
172.834375,-42.6875,-0.00925
172.84375,-42.6875,-0.00938
172.853125,-42.6875,-0.00952
172.8625,-42.6875,-0.00965
172.871875,-42.6875,-0.0098
172.88125,-42.6875,-0.00994
172.890625,-42.6875,-0.01009
172.9,-42.6875,-0.01023
172.909375,-42.6875,-0.01038
172.91875,-42.6875,-0.01052
172.928125,-42.6875,-0.01066
172.9375,-42.6875,-0.01081
172.946875,-42.6875,-0.01095
172.95625,-42.6875,-0.0111
172.965625,-42.6875,-0.01124
172.975,-42.6875,-0.01139
172.984375,-42.6875,-0.01151
172.99375,-42.6875,-0.01163
173.003125,-42.6875,-0.01175
173.0125,-42.6875,-0.01187
173.021875,-42.6875,-0.01188
173.03125,-42.6875,-0.01189
173.040625,-42.6875,-0.01189
173.05,-42.6875,-0.0119
173.059375,-42.6875,-0.0118
173.06875,-42.6875,-0.0117
173.078125,-42.6875,-0.0116
173.0875,-42.6875,-0.0115
173.096875,-42.6875,-0.01134
173.10625,-42.6875,-0.01117
173.115625,-42.6875,-0.01101
173.125,-42.6875,-0.01085
173.134375,-42.6875,-0.01061
173.14375,-42.6875,-0.01038
173.153125,-42.6875,-0.01014
173.1625,-42.6875,-0.0099
173.171875,-42.6875,-0.0096
173.18125,-42.6875,-0.00929
173.190625,-42.6875,-0.00898
173.2,-42.6875,-0.00868
173.209375,-42.6875,-0.00832
173.21875,-42.6875,-0.00797
173.228125,-42.6875,-0.00762
173.2375,-42.6875,-0.00727
173.246875,-42.6875,-0.0069
173.25625,-42.6875,-0.00653
173.265625,-42.6875,-0.00617
173.275,-42.6875,-0.0058
173.284375,-42.6875,-0.00543
173.29375,-42.6875,-0.00506
173.303125,-42.6875,-0.00469
173.3125,-42.6875,-0.00432
173.321875,-42.6875,-0.00396
173.33125,-42.6875,-0.00361
173.340625,-42.6875,-0.00326
173.35,-42.6875,-0.00291
173.359375,-42.6875,-0.00259
173.36875,-42.6875,-0.00228
173.378125,-42.6875,-0.00196
173.3875,-42.6875,-0.00164
173.396875,-42.6875,-0.00138
173.40625,-42.6875,-0.00112
173.415625,-42.6875,-0.00086
173.425,-42.6875,-0.0006
173.434375,-42.6875,-0.00041
173.44375,-42.6875,-0.00022
173.453125,-42.6875,-0.00003
173.4625,-42.6875,0.00016
173.471875,-42.6875,0.00027
173.48125,-42.6875,0.00037
173.490625,-42.6875,0.00048
173.5,-42.6875,0.00059
173.509375,-42.6875,0.00063
173.51875,-42.6875,0.00066
173.528125,-42.6875,0.0007
