lon,lat,du
166.9,-47.625,-0.00111
167.05,-47.625,-0.00116
167.2,-47.625,-0.00122
167.35,-47.625,-0.00128
167.5,-47.625,-0.00133
167.65,-47.625,-0.00139
167.8,-47.625,-0.00146
167.95,-47.625,-0.00152
168.1,-47.625,-0.00158
168.25,-47.625,-0.00165
168.4,-47.625,-0.00172
168.55,-47.625,-0.00178
168.7,-47.625,-0.00185
168.85,-47.625,-0.00192
169,-47.625,-0.00199
169.15,-47.625,-0.00206
169.3,-47.625,-0.00213
169.45,-47.625,-0.0022
169.6,-47.625,-0.00227
169.75,-47.625,-0.00234
169.9,-47.625,-0.00241
170.05,-47.625,-0.00247
170.2,-47.625,-0.00254
170.35,-47.625,-0.0026
170.5,-47.625,-0.00266
170.65,-47.625,-0.00272
170.8,-47.625,-0.00278
170.95,-47.625,-0.00283
171.1,-47.625,-0.00288
171.25,-47.625,-0.00292
171.4,-47.625,-0.00296
171.55,-47.625,-0.00299
171.7,-47.625,-0.00302
171.85,-47.625,-0.00304
172,-47.625,-0.00306
172.15,-47.625,-0.00307
172.3,-47.625,-0.00307
172.45,-47.625,-0.00307
172.6,-47.625,-0.00306
172.75,-47.625,-0.00304
172.9,-47.625,-0.00301
173.05,-47.625,-0.00298
173.2,-47.625,-0.00294
173.35,-47.625,-0.0029
173.5,-47.625,-0.00285
173.65,-47.625,-0.00279
173.8,-47.625,-0.00272
173.95,-47.625,-0.00265
174.1,-47.625,-0.00257
174.25,-47.625,-0.00249
174.4,-47.625,-0.00241
174.55,-47.625,-0.00231
174.7,-47.625,-0.00222
174.85,-47.625,-0.00212
175,-47.625,-0.00202
175.15,-47.625,-0.00192
175.3,-47.625,-0.00181
175.45,-47.625,-0.0017
175.6,-47.625,-0.00159
175.75,-47.625,-0.00149
175.9,-47.625,-0.00138
176.05,-47.625,-0.00127
176.2,-47.625,-0.00116
176.35,-47.625,-0.00106
176.5,-47.625,-0.00095
176.65,-47.625,-0.00085
176.8,-47.625,-0.00075
176.95,-47.625,-0.00065
177.1,-47.625,-0.00056
177.25,-47.625,-0.00047
177.4,-47.625,-0.00038
177.55,-47.625,-0.00029
177.7,-47.625,-0.00021
177.85,-47.625,-0.00013
178,-47.625,-0.00006
178.15,-47.625,0.00001
178.3,-47.625,0.00008
178.45,-47.625,0.00015
178.6,-47.625,0.00021
178.75,-47.625,0.00027
178.9,-47.625,0.00032
179.05,-47.625,0.00037
166.9,-47.5,-0.0011
167.05,-47.5,-0.00116
167.2,-47.5,-0.00122
167.35,-47.5,-0.00128
167.5,-47.5,-0.00134
167.65,-47.5,-0.0014
167.8,-47.5,-0.00146
167.95,-47.5,-0.00153
168.1,-47.5,-0.0016
168.25,-47.5,-0.00167
168.4,-47.5,-0.00174
168.55,-47.5,-0.00181
168.7,-47.5,-0.00188
168.85,-47.5,-0.00195
169,-47.5,-0.00203
169.15,-47.5,-0.0021
169.3,-47.5,-0.00218
169.45,-47.5,-0.00225
169.6,-47.5,-0.00233
169.75,-47.5,-0.0024
169.9,-47.5,-0.00248
170.05,-47.5,-0.00255
170.2,-47.5,-0.00262
170.35,-47.5,-0.00269
170.5,-47.5,-0.00275
170.65,-47.5,-0.00282
170.8,-47.5,-0.00288
170.95,-47.5,-0.00293
171.1,-47.5,-0.00299
171.25,-47.5,-0.00303
171.4,-47.5,-0.00308
171.55,-47.5,-0.00311
171.7,-47.5,-0.00315
171.85,-47.5,-0.00317
172,-47.5,-0.00319
172.15,-47.5,-0.0032
172.3,-47.5,-0.00321
172.45,-47.5,-0.0032
172.6,-47.5,-0.00319
172.75,-47.5,-0.00318
172.9,-47.5,-0.00315
173.05,-47.5,-0.00312
173.2,-47.5,-0.00308
173.35,-47.5,-0.00303
173.5,-47.5,-0.00297
173.65,-47.5,-0.00291
173.8,-47.5,-0.00284
173.95,-47.5,-0.00277
174.1,-47.5,-0.00268
174.25,-47.5,-0.0026
174.4,-47.5,-0.0025
174.55,-47.5,-0.00241
174.7,-47.5,-0.0023
174.85,-47.5,-0.0022
175,-47.5,-0.00209
175.15,-47.5,-0.00198
175.3,-47.5,-0.00186
175.45,-47.5,-0.00175
175.6,-47.5,-0.00163
175.75,-47.5,-0.00152
175.9,-47.5,-0.0014
176.05,-47.5,-0.00129
176.2,-47.5,-0.00117
176.35,-47.5,-0.00106
176.5,-47.5,-0.00095
176.65,-47.5,-0.00084
176.8,-47.5,-0.00074
176.95,-47.5,-0.00063
177.1,-47.5,-0.00054
177.25,-47.5,-0.00044
177.4,-47.5,-0.00035
177.55,-47.5,-0.00026
177.7,-47.5,-0.00017
177.85,-47.5,-0.00009
178,-47.5,-0.00001
178.15,-47.5,0.00006
178.3,-47.5,0.00013
178.45,-47.5,0.0002
178.6,-47.5,0.00026
178.75,-47.5,0.00032
178.9,-47.5,0.00037
179.05,-47.5,0.00043
166.9,-47.375,-0.0011
167.05,-47.375,-0.00115
167.2,-47.375,-0.00121
167.35,-47.375,-0.00127
167.5,-47.375,-0.00134
167.65,-47.375,-0.0014
167.8,-47.375,-0.00147
167.95,-47.375,-0.00154
168.1,-47.375,-0.00161
168.25,-47.375,-0.00168
168.4,-47.375,-0.00176
168.55,-47.375,-0.00183
168.7,-47.375,-0.00191
168.85,-47.375,-0.00199
169,-47.375,-0.00206
169.15,-47.375,-0.00214
169.3,-47.375,-0.00222
169.45,-47.375,-0.0023
169.6,-47.375,-0.00239
169.75,-47.375,-0.00247
169.9,-47.375,-0.00254
170.05,-47.375,-0.00262
170.2,-47.375,-0.0027
170.35,-47.375,-0.00277
170.5,-47.375,-0.00285
170.65,-47.375,-0.00291
170.8,-47.375,-0.00298
170.95,-47.375,-0.00304
171.1,-47.375,-0.0031
171.25,-47.375,-0.00315
171.4,-47.375,-0.0032
171.55,-47.375,-0.00324
171.7,-47.375,-0.00328
171.85,-47.375,-0.00331
172,-47.375,-0.00333
172.15,-47.375,-0.00335
172.3,-47.375,-0.00335
172.45,-47.375,-0.00335
172.6,-47.375,-0.00334
172.75,-47.375,-0.00333
172.9,-47.375,-0.0033
173.05,-47.375,-0.00327
173.2,-47.375,-0.00322
173.35,-47.375,-0.00317
173.5,-47.375,-0.00311
173.65,-47.375,-0.00305
173.8,-47.375,-0.00297
173.95,-47.375,-0.00289
174.1,-47.375,-0.0028
174.25,-47.375,-0.00271
174.4,-47.375,-0.00261
174.55,-47.375,-0.0025
174.7,-47.375,-0.00239
174.85,-47.375,-0.00228
175,-47.375,-0.00216
175.15,-47.375,-0.00204
175.3,-47.375,-0.00192
175.45,-47.375,-0.0018
175.6,-47.375,-0.00167
175.75,-47.375,-0.00155
175.9,-47.375,-0.00143
176.05,-47.375,-0.0013
176.2,-47.375,-0.00118
176.35,-47.375,-0.00106
176.5,-47.375,-0.00095
176.65,-47.375,-0.00083
176.8,-47.375,-0.00072
176.95,-47.375,-0.00061
177.1,-47.375,-0.00051
177.25,-47.375,-0.00041
177.4,-47.375,-0.00031
177.55,-47.375,-0.00022
177.7,-47.375,-0.00013
177.85,-47.375,-0.00004
178,-47.375,0.00004
