lon,lat,de,dn
172.6375,-42.9375,0.00627,0.00403
172.675,-42.9375,0.00634,0.00422
172.7125,-42.9375,0.00641,0.00441
172.75,-42.9375,0.00648,0.0046
172.7875,-42.9375,0.00647,0.00481
172.825,-42.9375,0.00646,0.00503
172.8625,-42.9375,0.00645,0.00524
172.9,-42.9375,0.00644,0.00546
172.9375,-42.9375,0.00616,0.00558
172.975,-42.9375,0.00588,0.00571
173.0125,-42.9375,0.0056,0.00584
173.05,-42.9375,0.00531,0.00596
173.0875,-42.9375,0.00459,0.00565
173.125,-42.9375,0.00387,0.00534
173.1625,-42.9375,0.00315,0.00503
173.2,-42.9375,0.00242,0.00472
173.2375,-42.9375,0.00196,0.00389
173.275,-42.9375,0.00149,0.00306
173.3125,-42.9375,0.00103,0.00223
173.35,-42.9375,0.00057,0.00141
173.3875,-42.9375,0.00048,0.00079
173.425,-42.9375,0.0004,0.00017
173.4625,-42.9375,0.00032,-0.00044
173.5,-42.9375,0.00024,-0.00106
173.5375,-42.9375,0.00011,-0.00121
173.575,-42.9375,-0.00003,-0.00137
173.6125,-42.9375,-0.00016,-0.00153
173.65,-42.9375,-0.0003,-0.00169
173.6875,-42.9375,-0.0005,-0.00165
173.725,-42.9375,-0.00071,-0.00162
173.7625,-42.9375,-0.00092,-0.00158
173.8,-42.9375,-0.00113,-0.00154
173.8375,-42.9375,-0.00132,-0.00149
173.875,-42.9375,-0.0015,-0.00143
173.9125,-42.9375,-0.00169,-0.00138
173.95,-42.9375,-0.00188,-0.00132
173.9875,-42.9375,-0.00201,-0.00129
174.025,-42.9375,-0.00213,-0.00127
174.0625,-42.9375,-0.00226,-0.00124
174.1,-42.9375,-0.00238,-0.00121
174.1375,-42.9375,-0.00244,-0.00121
174.175,-42.9375,-0.0025,-0.0012
174.2125,-42.9375,-0.00255,-0.0012
174.25,-42.9375,-0.00261,-0.00119
174.2875,-42.9375,-0.00261,-0.00118
174.325,-42.9375,-0.00262,-0.00117
174.3625,-42.9375,-0.00263,-0.00117
174.4,-42.9375,-0.00263,-0.00116
174.4375,-42.9375,-0.00261,-0.00113
174.475,-42.9375,-0.00259,-0.00111
174.5125,-42.9375,-0.00258,-0.00108
174.55,-42.9375,-0.00256,-0.00105
174.5875,-42.9375,-0.00253,-0.00101
174.625,-42.9375,-0.00251,-0.00097
174.6625,-42.9375,-0.00248,-0.00093
174.7,-42.9375,-0.00246,-0.00089
174.7375,-42.9375,-0.00244,-0.00084
174.775,-42.9375,-0.00241,-0.00079
174.8125,-42.9375,-0.00239,-0.00074
174.85,-42.9375,-0.00237,-0.00068
174.8875,-42.9375,-0.00235,-0.00063
174.925,-42.9375,-0.00233,-0.00058
174.9625,-42.9375,-0.00231,-0.00053
175,-42.9375,-0.0023,-0.00048
175.0375,-42.9375,-0.00228,-0.00043
175.075,-42.9375,-0.00227,-0.00038
175.1125,-42.9375,-0.00225,-0.00034
175.15,-42.9375,-0.00224,-0.00029
175.1875,-42.9375,-0.00222,-0.00025
175.225,-42.9375,-0.00221,-0.00021
175.2625,-42.9375,-0.0022,-0.00017
175.3,-42.9375,-0.00218,-0.00013
175.3375,-42.9375,-0.00217,-0.0001
175.375,-42.9375,-0.00215,-0.00007
172.6375,-42.90625,0.00693,0.00433
172.675,-42.90625,0.00704,0.00455
172.7125,-42.90625,0.00715,0.00476
172.75,-42.90625,0.00726,0.00498
172.7875,-42.90625,0.00729,0.00523
172.825,-42.90625,0.00732,0.00548
172.8625,-42.90625,0.00735,0.00574
172.9,-42.90625,0.00738,0.00599
172.9375,-42.90625,0.00711,0.00616
172.975,-42.90625,0.00683,0.00632
173.0125,-42.90625,0.00655,0.00649
173.05,-42.90625,0.00628,0.00666
173.0875,-42.90625,0.00545,0.00635
173.125,-42.90625,0.00462,0.00603
173.1625,-42.90625,0.00379,0.00572
173.2,-42.90625,0.00296,0.0054
173.2375,-42.90625,0.00243,0.00447
173.275,-42.90625,0.00177,0.00357
173.3125,-42.90625,0.00137,0.00261
173.35,-42.90625,0.00084,0.00168
173.3875,-42.90625,0.00075,0.00084
173.425,-42.90625,0.00068,0.0001
173.4625,-42.90625,0.00062,-0.00054
173.5,-42.90625,0.00054,-0.00105
173.5375,-42.90625,0.00041,-0.00134
173.575,-42.90625,0.00025,-0.00151
173.6125,-42.90625,0.00006,-0.00159
173.65,-42.90625,-0.0001,-0.00175
173.6875,-42.90625,-0.00036,-0.00169
173.725,-42.90625,-0.00061,-0.00164
173.7625,-42.90625,-0.00086,-0.00158
173.8,-42.90625,-0.00112,-0.00152
173.8375,-42.90625,-0.00134,-0.00146
173.875,-42.90625,-0.00156,-0.00139
173.9125,-42.90625,-0.00179,-0.00133
173.95,-42.90625,-0.00201,-0.00126
173.9875,-42.90625,-0.00215,-0.00124
174.025,-42.90625,-0.0023,-0.00122
174.0625,-42.90625,-0.00244,-0.0012
174.1,-42.90625,-0.00258,-0.00117
174.1375,-42.90625,-0.00264,-0.00118
174.175,-42.90625,-0.0027,-0.00118
174.2125,-42.90625,-0.00275,-0.00119
174.25,-42.90625,-0.00281,-0.00119
174.2875,-42.90625,-0.00281,-0.00119
174.325,-42.90625,-0.00281,-0.00119
174.3625,-42.90625,-0.00281,-0.00119
174.4,-42.90625,-0.00281,-0.00118
174.4375,-42.90625,-0.00278,-0.00116
174.475,-42.90625,-0.00276,-0.00114
174.5125,-42.90625,-0.00273,-0.00111
174.55,-42.90625,-0.0027,-0.00109
174.5875,-42.90625,-0.00267,-0.00105
174.625,-42.90625,-0.00264,-0.001
174.6625,-42.90625,-0.00261,-0.00096
174.7,-42.90625,-0.00258,-0.00092
174.7375,-42.90625,-0.00255,-0.00086
174.775,-42.90625,-0.00252,-0.00081
174.8125,-42.90625,-0.0025,-0.00076
174.85,-42.90625,-0.00247,-0.0007
174.8875,-42.90625,-0.00245,-0.00065
174.925,-42.90625,-0.00243,-0.00059
174.9625,-42.90625,-0.00241,-0.00054
175,-42.90625,-0.00239,-0.00048
175.0375,-42.90625,-0.00237,-0.00043
175.075,-42.90625,-0.00236,-0.00038
175.1125,-42.90625,-0.00234,-0.00033
175.15,-42.90625,-0.00232,-0.00028
175.1875,-42.90625,-0.00231,-0.00024
175.225,-42.90625,-0.00229,-0.0002
175.2625,-42.90625,-0.00228,-0.00016
175.3,-42.90625,-0.00226,-0.00012
175.3375,-42.90625,-0.00225,-0.00009
175.375,-42.90625,-0.00223,-0.00006
172.6375,-42.875,0.0076,0.00463
172.675,-42.875,0.00774,0.00487
172.7125,-42.875,0.00789,0.00511
172.75,-42.875,0.00803,0.00535
172.7875,-42.875,0.0081,0.00565
172.825,-42.875,0.00818,0.00594
172.8625,-42.875,0.00825,0.00623
172.9,-42.875,0.00833,0.00652
172.9375,-42.875,0.00805,0.00673
172.975,-42.875,0.00778,0.00694
173.0125,-42.875,0.00751,0.00715
173.05,-42.875,0.00724,0.00736
173.0875,-42.875,0.0063,0.00704
173.125,-42.875,0.00537,0.00672
173.1625,-42.875,0.00449,0.00539
173.2,-42.875,0.00381,0.00404
173.2375,-42.875,0.00297,0.00415
173.275,-42.875,0.00209,0.00417
173.3125,-42.875,0.00161,0.00309
173.35,-42.875,0.00126,0.00201
173.3875,-42.875,0.00113,0.00101
173.425,-42.875,0.00107,0.00014
173.4625,-42.875,0.00102,-0.00057
173.5,-42.875,0.00095,-0.0011
173.5375,-42.875,0.00082,-0.00143
173.575,-42.875,0.00063,-0.00161
173.6125,-42.875,0.00039,-0.0017
173.65,-42.875,0.00012,-0.00175
173.6875,-42.875,-0.00021,-0.00173
173.725,-42.875,-0.00051,-0.00166
173.7625,-42.875,-0.00081,-0.00158
173.8,-42.875,-0.00111,-0.0015
173.8375,-42.875,-0.00137,-0.00143
173.875,-42.875,-0.00163,-0.00135
173.9125,-42.875,-0.00188,-0.00128
173.95,-42.875,-0.00214,-0.00121
173.9875,-42.875,-0.0023,-0.00119
174.025,-42.875,-0.00246,-0.00117
174.0625,-42.875,-0.00262,-0.00115
174.1,-42.875,-0.00278,-0.00113
174.1375,-42.875,-0.00284,-0.00115
174.175,-42.875,-0.0029,-0.00116
174.2125,-42.875,-0.00295,-0.00117
174.25,-42.875,-0.00301,-0.00119
174.2875,-42.875,-0.00301,-0.00119
174.325,-42.875,-0.003,-0.0012
174.3625,-42.875,-0.00299,-0.0012
174.4,-42.875,-0.00298,-0.00121
174.4375,-42.875,-0.00295,-0.00119
174.475,-42.875,-0.00292,-0.00117
174.5125,-42.875,-0.00288,-0.00115
174.55,-42.875,-0.00285,-0.00113
174.5875,-42.875,-0.00281,-0.00108
174.625,-42.875,-0.00277,-0.00104
174.6625,-42.875,-0.00273,-0.00099
174.7,-42.875,-0.0027,-0.00095
174.7375,-42.875,-0.00267,-0.00089
174.775,-42.875,-0.00264,-0.00084
174.8125,-42.875,-0.0026,-0.00078
174.85,-42.875,-0.00257,-0.00072
174.8875,-42.875,-0.00255,-0.00066
174.925,-42.875,-0.00253,-0.00061
174.9625,-42.875,-0.00251,-0.00055
175,-42.875,-0.00248,-0.00049
175.0375,-42.875,-0.00246,-0.00044
175.075,-42.875,-0.00245,-0.00039
175.1125,-42.875,-0.00243,-0.00033
175.15,-42.875,-0.00241,-0.00028
175.1875,-42.875,-0.00239,-0.00024
175.225,-42.875,-0.00238,-0.0002
175.2625,-42.875,-0.00236,-0.00015
175.3,-42.875,-0.00234,-0.00011
175.3375,-42.875,-0.00233,-0.00008
175.375,-42.875,-0.00231,-0.00004
172.6375,-42.84375,0.00848,0.00489
172.675,-42.84375,0.00867,0.00515
172.7125,-42.84375,0.00887,0.00541
172.75,-42.84375,0.00906,0.00567
172.7875,-42.84375,0.00919,0.00599
172.825,-42.84375,0.00932,0.00632
172.8625,-42.84375,0.00944,0.00665
172.9,-42.84375,0.00957,0.00697
172.9375,-42.84375,0.0093,0.00721
172.975,-42.84375,0.00911,0.00749
173.0125,-42.84375,0.00876,0.00768
173.05,-42.84375,0.00764,0.00698
173.0875,-42.84375,0.00669,0.00646
173.125,-42.84375,0.00581,0.00591
173.1625,-42.84375,0.00501,0.00509
173.2,-42.84375,0.00428,0.0043
173.2375,-42.84375,0.00356,0.00391
173.275,-42.84375,0.00288,0.00352
173.3125,-42.84375,0.00237,0.0028
173.35,-42.84375,0.00199,0.00198
173.3875,-42.84375,0.00173,0.00114
173.425,-42.84375,0.00153,0.00029
173.4625,-42.84375,0.00152,-0.00051
173.5,-42.84375,0.00146,-0.00109
173.5375,-42.84375,0.00132,-0.00145
173.575,-42.84375,0.0011,-0.00164
173.6125,-42.84375,0.0008,-0.00171
173.65,-42.84375,0.00044,-0.00169
173.6875,-42.84375,0.00005,-0.0016
173.725,-42.84375,-0.00035,-0.00142
173.7625,-42.84375,-0.00076,-0.00133
173.8,-42.84375,-0.00116,-0.00124
173.8375,-42.84375,-0.00148,-0.00117
173.875,-42.84375,-0.0018,-0.0011
173.9125,-42.84375,-0.00212,-0.00103
173.95,-42.84375,-0.00245,-0.00096
173.9875,-42.84375,-0.00262,-0.00097
174.025,-42.84375,-0.0028,-0.00098
174.0625,-42.84375,-0.00297,-0.00099
174.1,-42.84375,-0.00315,-0.00101
174.1375,-42.84375,-0.00319,-0.00105
174.175,-42.84375,-0.00324,-0.0011
174.2125,-42.84375,-0.00328,-0.00114
174.25,-42.84375,-0.00333,-0.00119
174.2875,-42.84375,-0.0033,-0.00121
174.325,-42.84375,-0.00327,-0.00123
174.3625,-42.84375,-0.00324,-0.00125
