lon,lat,du
173.07109375,-42.453125,0.23963
173.0734375,-42.453125,0.25007
173.07578125,-42.453125,0.26051
173.078125,-42.453125,0.27095
173.08046875,-42.453125,0.28276
173.0828125,-42.453125,0.29424
173.08515625,-42.453125,0.3061
173.0875,-42.453125,0.31838
173.08984375,-42.453125,0.33108
173.0921875,-42.453125,0.34419
173.09453125,-42.453125,0.35771
173.096875,-42.453125,0.37165
173.09921875,-42.453125,0.38608
173.1015625,-42.453125,0.40096
173.10390625,-42.453125,0.41629
173.10625,-42.453125,0.4321
173.10859375,-42.453125,0.44839
173.1109375,-42.453125,0.46516
173.11328125,-42.453125,0.48243
173.115625,-42.453125,0.5002
173.11796875,-42.453125,0.51848
173.1203125,-42.453125,0.53726
173.12265625,-42.453125,0.55656
173.125,-42.453125,0.57635
173.12734375,-42.453125,0.59665
173.1296875,-42.453125,0.61742
173.13203125,-42.453125,0.63865
173.134375,-42.453125,0.6603
173.13671875,-42.453125,0.68236
173.1390625,-42.453125,0.70478
173.14140625,-42.453125,0.72756
173.14375,-42.453125,0.75067
173.14609375,-42.453125,0.77412
173.1484375,-42.453125,0.79792
173.15078125,-42.453125,0.82209
173.153125,-42.453125,0.84662
173.15546875,-42.453125,0.87146
173.1578125,-42.453125,0.89651
173.16015625,-42.453125,0.92157
173.1625,-42.453125,0.94641
173.16484375,-42.453125,0.97076
173.1671875,-42.453125,0.99443
173.16953125,-42.453125,1.01735
173.171875,-42.453125,1.03964
173.17421875,-42.453125,1.06162
173.1765625,-42.453125,1.08374
173.17890625,-42.453125,1.10643
173.18125,-42.453125,1.12991
173.18359375,-42.453125,1.1541
173.1859375,-42.453125,1.1784
173.18828125,-42.453125,1.20171
173.190625,-42.453125,1.22276
173.19296875,-42.453125,1.24063
173.1953125,-42.453125,1.25526
173.19765625,-42.453125,1.26742
173.2,-42.453125,1.27799
173.20234375,-42.453125,1.28747
173.2046875,-42.453125,1.29573
173.20703125,-42.453125,1.30196
173.209375,-42.453125,1.30436
173.21171875,-42.453125,1.29927
173.2140625,-42.453125,1.28356
173.21640625,-42.453125,1.26746
173.21875,-42.453125,1.26062
173.22109375,-42.453125,1.25891
173.2234375,-42.453125,0.87824
173.22578125,-42.453125,0.87823
173.228125,-42.453125,0.8781
173.23046875,-42.453125,0.87801
173.2328125,-42.453125,0.87811
173.23515625,-42.453125,0.8777
173.2375,-42.453125,0.87464
173.23984375,-42.453125,0.8671
173.2421875,-42.453125,0.85494
173.24453125,-42.453125,0.83897
173.246875,-42.453125,0.82009
173.24921875,-42.453125,0.79912
173.2515625,-42.453125,0.77681
173.25390625,-42.453125,0.75389
173.25625,-42.453125,0.73101
173.25859375,-42.453125,0.70869
173.2609375,-42.453125,0.68699
173.26328125,-42.453125,0.66419
173.265625,-42.453125,0.60065
173.26796875,-42.453125,0.40736
173.2703125,-42.453125,0.39386
173.27265625,-42.453125,0.38352
173.275,-42.453125,0.37521
173.27734375,-42.453125,0.3686
173.07109375,-42.451171875,0.23138
173.0734375,-42.451171875,0.24144
173.07578125,-42.451171875,0.2515
173.078125,-42.451171875,0.26157
173.08046875,-42.451171875,0.27271
173.0828125,-42.451171875,0.28392
173.08515625,-42.451171875,0.2954
173.0875,-42.451171875,0.30722
173.08984375,-42.451171875,0.31942
173.0921875,-42.451171875,0.33199
173.09453125,-42.451171875,0.34495
173.096875,-42.451171875,0.35836
173.09921875,-42.451171875,0.37217
173.1015625,-42.451171875,0.3864
173.10390625,-42.451171875,0.40105
173.10625,-42.451171875,0.41613
173.10859375,-42.451171875,0.43165
173.1109375,-42.451171875,0.44762
173.11328125,-42.451171875,0.46404
173.115625,-42.451171875,0.48092
173.11796875,-42.451171875,0.49825
173.1203125,-42.451171875,0.51604
173.12265625,-42.451171875,0.53428
173.125,-42.451171875,0.55297
173.12734375,-42.451171875,0.5721
173.1296875,-42.451171875,0.59165
173.13203125,-42.451171875,0.6116
173.134375,-42.451171875,0.63193
173.13671875,-42.451171875,0.65262
173.1390625,-42.451171875,0.67364
173.14140625,-42.451171875,0.69497
173.14375,-42.451171875,0.7166
173.14609375,-42.451171875,0.73851
173.1484375,-42.451171875,0.76072
173.15078125,-42.451171875,0.78319
173.153125,-42.451171875,0.80589
173.15546875,-42.451171875,0.82877
173.1578125,-42.451171875,0.85173
173.16015625,-42.451171875,0.87461
173.1625,-42.451171875,0.89726
173.16484375,-42.451171875,0.91952
173.1671875,-42.451171875,0.94127
173.16953125,-42.451171875,0.96252
173.171875,-42.451171875,0.98337
173.17421875,-42.451171875,1.00401
173.1765625,-42.451171875,1.02469
173.17890625,-42.451171875,1.04562
173.18125,-42.451171875,1.06683
173.18359375,-42.451171875,1.08811
173.1859375,-42.451171875,1.10898
173.18828125,-42.451171875,1.1287
173.190625,-42.451171875,1.14653
173.19296875,-42.451171875,1.16199
173.1953125,-42.451171875,1.17506
173.19765625,-42.451171875,1.18606
173.2,-42.451171875,1.1954
173.20234375,-42.451171875,1.20326
173.2046875,-42.451171875,1.20942
173.20703125,-42.451171875,1.21321
173.209375,-42.451171875,1.2135
173.21171875,-42.451171875,1.20917
173.2140625,-42.451171875,1.20079
173.21640625,-42.451171875,1.19199
173.21875,-42.451171875,1.18585
173.22109375,-42.451171875,1.18223
173.2234375,-42.451171875,1.17987
173.22578125,-42.451171875,1.17794
173.228125,-42.451171875,1.17635
173.23046875,-42.451171875,0.79539
173.2328125,-42.451171875,0.79801
173.23515625,-42.451171875,0.8052
173.2375,-42.451171875,0.81024
173.23984375,-42.451171875,0.80607
173.2421875,-42.451171875,0.79491
173.24453125,-42.451171875,0.77946
173.246875,-42.451171875,0.76112
173.24921875,-42.451171875,0.74064
173.2515625,-42.451171875,0.71842
173.25390625,-42.451171875,0.69458
173.25625,-42.451171875,0.66874
173.25859375,-42.451171875,0.63959
173.2609375,-42.451171875,0.60346
173.26328125,-42.451171875,0.55149
173.265625,-42.451171875,0.47748
173.26796875,-42.451171875,0.42228
173.2703125,-42.451171875,0.39719
173.27265625,-42.451171875,0.38271
173.275,-42.451171875,0.3726
173.27734375,-42.451171875,0.36509
173.07109375,-42.44921875,0.22313
173.0734375,-42.44921875,0.23281
173.07578125,-42.44921875,0.2425
173.078125,-42.44921875,0.25244
173.08046875,-42.44921875,0.26288
173.0828125,-42.44921875,0.27362
173.08515625,-42.44921875,0.28464
173.0875,-42.44921875,0.296
173.08984375,-42.44921875,0.30769
173.0921875,-42.44921875,0.31974
173.09453125,-42.44921875,0.33219
173.096875,-42.44921875,0.34502
173.09921875,-42.44921875,0.35822
173.1015625,-42.44921875,0.3718
173.10390625,-42.44921875,0.38577
173.10625,-42.44921875,0.40015
173.10859375,-42.44921875,0.41492
173.1109375,-42.44921875,0.4301
173.11328125,-42.44921875,0.44568
173.115625,-42.44921875,0.46168
173.11796875,-42.44921875,0.47809
173.1203125,-42.44921875,0.49491
173.12265625,-42.44921875,0.51214
173.125,-42.44921875,0.52976
173.12734375,-42.44921875,0.54776
173.1296875,-42.44921875,0.56614
173.13203125,-42.44921875,0.58487
173.134375,-42.44921875,0.60393
173.13671875,-42.44921875,0.6233
173.1390625,-42.44921875,0.64296
173.14140625,-42.44921875,0.66288
173.14375,-42.44921875,0.68306
173.14609375,-42.44921875,0.70347
173.1484375,-42.44921875,0.72409
173.15078125,-42.44921875,0.7449
173.153125,-42.44921875,0.76585
173.15546875,-42.44921875,0.78687
173.1578125,-42.44921875,0.80789
173.16015625,-42.44921875,0.82878
173.1625,-42.44921875,0.84944
173.16484375,-42.44921875,0.86978
173.1671875,-42.44921875,0.88973
173.16953125,-42.44921875,0.90929
173.171875,-42.44921875,0.92854
173.17421875,-42.44921875,0.94759
173.1765625,-42.44921875,0.96655
173.17890625,-42.44921875,0.9855
173.18125,-42.44921875,1.00438
173.18359375,-42.44921875,1.02296
173.1859375,-42.44921875,1.04089
173.18828125,-42.44921875,1.05769
173.190625,-42.44921875,1.07291
173.19296875,-42.44921875,1.08628
173.1953125,-42.44921875,1.09774
173.19765625,-42.44921875,1.10743
173.2,-42.44921875,1.11551
173.20234375,-42.44921875,1.12199
173.2046875,-42.44921875,1.12669
