lon,lat,du
172.84375,-42.6875,-0.00865
172.853125,-42.6875,-0.00889
172.8625,-42.6875,-0.00913
172.871875,-42.6875,-0.00939
172.88125,-42.6875,-0.00965
172.890625,-42.6875,-0.0099
172.9,-42.6875,-0.01016
172.909375,-42.6875,-0.01041
172.91875,-42.6875,-0.01065
172.928125,-42.6875,-0.0109
172.9375,-42.6875,-0.01115
172.946875,-42.6875,-0.01138
172.95625,-42.6875,-0.01162
172.965625,-42.6875,-0.01185
172.975,-42.6875,-0.01209
172.984375,-42.6875,-0.01234
172.99375,-42.6875,-0.01258
173.003125,-42.6875,-0.01283
173.0125,-42.6875,-0.01307
173.021875,-42.6875,-0.01331
173.03125,-42.6875,-0.01355
173.040625,-42.6875,-0.01379
173.05,-42.6875,-0.01403
173.059375,-42.6875,-0.0142
173.06875,-42.6875,-0.01437
173.078125,-42.6875,-0.01455
173.0875,-42.6875,-0.01472
173.096875,-42.6875,-0.01477
173.10625,-42.6875,-0.01482
173.115625,-42.6875,-0.01487
173.125,-42.6875,-0.01492
173.134375,-42.6875,-0.0148
173.14375,-42.6875,-0.01469
173.153125,-42.6875,-0.01458
173.1625,-42.6875,-0.01447
173.171875,-42.6875,-0.01416
173.18125,-42.6875,-0.01386
173.190625,-42.6875,-0.01355
173.2,-42.6875,-0.01325
173.209375,-42.6875,-0.01274
173.21875,-42.6875,-0.01224
173.228125,-42.6875,-0.01174
173.2375,-42.6875,-0.01124
173.246875,-42.6875,-0.01057
173.25625,-42.6875,-0.0099
173.265625,-42.6875,-0.00923
173.275,-42.6875,-0.00856
173.284375,-42.6875,-0.0078
173.29375,-42.6875,-0.00703
173.303125,-42.6875,-0.00627
173.3125,-42.6875,-0.00551
173.321875,-42.6875,-0.00476
173.33125,-42.6875,-0.00402
173.340625,-42.6875,-0.00327
173.35,-42.6875,-0.00252
173.359375,-42.6875,-0.00189
173.36875,-42.6875,-0.00126
173.378125,-42.6875,-0.00063
173.3875,-42.6875,0
173.396875,-42.6875,0.00044
173.40625,-42.6875,0.00089
173.415625,-42.6875,0.00133
173.425,-42.6875,0.00177
173.434375,-42.6875,0.002
173.44375,-42.6875,0.00222
173.453125,-42.6875,0.00244
173.4625,-42.6875,0.00266
173.471875,-42.6875,0.00267
173.48125,-42.6875,0.00268
173.490625,-42.6875,0.00269
173.5,-42.6875,0.0027
173.509375,-42.6875,0.00256
173.51875,-42.6875,0.00242
173.528125,-42.6875,0.00228
173.5375,-42.6875,0.00214
173.546875,-42.6875,0.00193
173.55625,-42.6875,0.00171
173.565625,-42.6875,0.00149
173.575,-42.6875,0.00128
173.584375,-42.6875,0.00105
173.59375,-42.6875,0.00082
173.603125,-42.6875,0.0006
173.6125,-42.6875,0.00037
173.621875,-42.6875,0.00017
173.63125,-42.6875,-0.00003
173.640625,-42.6875,-0.00023
173.65,-42.6875,-0.00043
173.659375,-42.6875,-0.00058
173.66875,-42.6875,-0.00074
173.678125,-42.6875,-0.0009
173.6875,-42.6875,-0.00105
173.696875,-42.6875,-0.00117
172.84375,-42.6796875,-0.00876
172.853125,-42.6796875,-0.00901
172.8625,-42.6796875,-0.00926
172.871875,-42.6796875,-0.00955
172.88125,-42.6796875,-0.00983
172.890625,-42.6796875,-0.01012
172.9,-42.6796875,-0.0104
172.909375,-42.6796875,-0.01068
172.91875,-42.6796875,-0.01091
172.928125,-42.6796875,-0.01115
172.9375,-42.6796875,-0.01139
172.946875,-42.6796875,-0.01162
172.95625,-42.6796875,-0.01185
172.965625,-42.6796875,-0.01208
172.975,-42.6796875,-0.01231
172.984375,-42.6796875,-0.01254
172.99375,-42.6796875,-0.01278
173.003125,-42.6796875,-0.01303
173.0125,-42.6796875,-0.01329
173.021875,-42.6796875,-0.01352
173.03125,-42.6796875,-0.01375
173.040625,-42.6796875,-0.01397
173.05,-42.6796875,-0.0142
173.059375,-42.6796875,-0.01437
173.06875,-42.6796875,-0.01454
173.078125,-42.6796875,-0.01471
173.0875,-42.6796875,-0.01487
173.096875,-42.6796875,-0.01491
173.10625,-42.6796875,-0.01496
173.115625,-42.6796875,-0.015
173.125,-42.6796875,-0.01504
173.134375,-42.6796875,-0.01492
173.14375,-42.6796875,-0.01479
173.153125,-42.6796875,-0.01467
173.1625,-42.6796875,-0.01455
173.171875,-42.6796875,-0.01423
173.18125,-42.6796875,-0.01392
173.190625,-42.6796875,-0.01361
173.2,-42.6796875,-0.01329
173.209375,-42.6796875,-0.01278
173.21875,-42.6796875,-0.01227
173.228125,-42.6796875,-0.01175
173.2375,-42.6796875,-0.01124
173.246875,-42.6796875,-0.01056
173.25625,-42.6796875,-0.00988
173.265625,-42.6796875,-0.00921
173.275,-42.6796875,-0.00853
173.284375,-42.6796875,-0.00776
173.29375,-42.6796875,-0.00699
173.303125,-42.6796875,-0.00622
173.3125,-42.6796875,-0.00545
173.321875,-42.6796875,-0.0047
173.33125,-42.6796875,-0.00396
173.340625,-42.6796875,-0.00321
173.35,-42.6796875,-0.00246
173.359375,-42.6796875,-0.00184
173.36875,-42.6796875,-0.00122
173.378125,-42.6796875,-0.0006
173.3875,-42.6796875,0.00002
173.396875,-42.6796875,0.00046
173.40625,-42.6796875,0.0009
173.415625,-42.6796875,0.00134
173.425,-42.6796875,0.00177
173.434375,-42.6796875,0.00199
173.44375,-42.6796875,0.00221
173.453125,-42.6796875,0.00243
173.4625,-42.6796875,0.00265
173.471875,-42.6796875,0.00266
173.48125,-42.6796875,0.00267
173.490625,-42.6796875,0.00268
173.5,-42.6796875,0.00269
173.509375,-42.6796875,0.00255
173.51875,-42.6796875,0.0024
173.528125,-42.6796875,0.00226
173.5375,-42.6796875,0.00211
173.546875,-42.6796875,0.00189
173.55625,-42.6796875,0.00167
173.565625,-42.6796875,0.00145
173.575,-42.6796875,0.00123
173.584375,-42.6796875,0.001
173.59375,-42.6796875,0.00077
173.603125,-42.6796875,0.00054
173.6125,-42.6796875,0.00031
173.621875,-42.6796875,0.00011
173.63125,-42.6796875,-0.0001
173.640625,-42.6796875,-0.0003
173.65,-42.6796875,-0.0005
173.659375,-42.6796875,-0.00066
173.66875,-42.6796875,-0.00082
173.678125,-42.6796875,-0.00097
173.6875,-42.6796875,-0.00113
173.696875,-42.6796875,-0.00125
172.84375,-42.671875,-0.00888
172.853125,-42.671875,-0.00914
172.8625,-42.671875,-0.0094
172.871875,-42.671875,-0.00971
172.88125,-42.671875,-0.01001
172.890625,-42.671875,-0.01031
172.9,-42.671875,-0.01061
172.909375,-42.671875,-0.01091
172.91875,-42.671875,-0.01118
172.928125,-42.671875,-0.01144
172.9375,-42.671875,-0.01168
172.946875,-42.671875,-0.01192
172.95625,-42.671875,-0.01214
172.965625,-42.671875,-0.01236
172.975,-42.671875,-0.01257
172.984375,-42.671875,-0.01278
172.99375,-42.671875,-0.013
173.003125,-42.671875,-0.01323
173.0125,-42.671875,-0.01347
