lon,lat,du
173.27734375,-42.24609375,-0.13062
173.2796875,-42.24609375,-0.12999
173.28203125,-42.24609375,-0.12937
173.284375,-42.24609375,-0.12874
173.28671875,-42.24609375,-0.12793
173.2890625,-42.24609375,-0.12711
173.29140625,-42.24609375,-0.1263
173.29375,-42.24609375,-0.12549
173.29609375,-42.24609375,-0.12448
173.2984375,-42.24609375,-0.12347
173.30078125,-42.24609375,-0.12247
173.303125,-42.24609375,-0.12146
173.30546875,-42.24609375,-0.12026
173.3078125,-42.24609375,-0.11906
173.31015625,-42.24609375,-0.11786
173.3125,-42.24609375,-0.11666
173.31484375,-42.24609375,-0.11526
173.3171875,-42.24609375,-0.11387
173.31953125,-42.24609375,-0.11247
173.321875,-42.24609375,-0.11108
173.32421875,-42.24609375,-0.10949
173.3265625,-42.24609375,-0.1079
173.32890625,-42.24609375,-0.10631
173.33125,-42.24609375,-0.10472
173.33359375,-42.24609375,-0.10294
173.3359375,-42.24609375,-0.10115
173.33828125,-42.24609375,-0.09937
173.340625,-42.24609375,-0.09759
173.34296875,-42.24609375,-0.09562
173.3453125,-42.24609375,-0.09366
173.34765625,-42.24609375,-0.09169
173.35,-42.24609375,-0.08972
173.35234375,-42.24609375,-0.08757
173.3546875,-42.24609375,-0.08543
173.35703125,-42.24609375,-0.08328
173.359375,-42.24609375,-0.08113
173.36171875,-42.24609375,-0.07881
173.3640625,-42.24609375,-0.07649
173.36640625,-42.24609375,-0.07417
173.36875,-42.24609375,-0.07185
173.37109375,-42.24609375,-0.06937
173.3734375,-42.24609375,-0.06689
173.37578125,-42.24609375,-0.0644
173.378125,-42.24609375,-0.06192
173.38046875,-42.24609375,-0.05928
173.3828125,-42.24609375,-0.05665
173.38515625,-42.24609375,-0.05401
173.3875,-42.24609375,-0.05138
173.38984375,-42.24609375,-0.0486
173.3921875,-42.24609375,-0.04582
173.39453125,-42.24609375,-0.04304
173.396875,-42.24609375,-0.04027
173.39921875,-42.24609375,-0.03736
173.4015625,-42.24609375,-0.03445
173.40390625,-42.24609375,-0.03155
173.40625,-42.24609375,-0.02864
173.40859375,-42.24609375,-0.02562
173.4109375,-42.24609375,-0.0226
173.41328125,-42.24609375,-0.01957
173.415625,-42.24609375,-0.01655
173.41796875,-42.24609375,-0.01343
173.4203125,-42.24609375,-0.01031
173.42265625,-42.24609375,-0.00719
173.425,-42.24609375,-0.00407
173.42734375,-42.24609375,-0.00087
173.4296875,-42.24609375,0.00233
173.43203125,-42.24609375,0.00554
173.434375,-42.24609375,0.00874
173.43671875,-42.24609375,0.012
173.4390625,-42.24609375,0.01526
173.44140625,-42.24609375,0.01853
173.44375,-42.24609375,0.02179
173.44609375,-42.24609375,0.02508
173.4484375,-42.24609375,0.02838
173.45078125,-42.24609375,0.03168
173.453125,-42.24609375,0.03498
173.45546875,-42.24609375,0.03828
173.4578125,-42.24609375,0.04158
173.46015625,-42.24609375,0.04488
173.4625,-42.24609375,0.04818
173.46484375,-42.24609375,0.05145
173.4671875,-42.24609375,0.05472
173.46953125,-42.24609375,0.05799
173.471875,-42.24609375,0.06126
173.47421875,-42.24609375,0.06445
173.4765625,-42.24609375,0.06764
173.47890625,-42.24609375,0.07083
173.48125,-42.24609375,0.07403
173.48359375,-42.24609375,0.0771
173.4859375,-42.24609375,0.08017
173.48828125,-42.24609375,0.08324
173.490625,-42.24609375,0.0863
173.49296875,-42.24609375,0.0892
173.4953125,-42.24609375,0.09209
173.49765625,-42.24609375,0.09499
173.5,-42.24609375,0.09788
173.50234375,-42.24609375,0.10056
173.5046875,-42.24609375,0.10323
173.50703125,-42.24609375,0.10591
173.509375,-42.24609375,0.10858
173.51171875,-42.24609375,0.11101
173.5140625,-42.24609375,0.11344
173.51640625,-42.24609375,0.11586
173.27734375,-42.244140625,-0.13243
173.2796875,-42.244140625,-0.13186
173.28203125,-42.244140625,-0.1313
173.284375,-42.244140625,-0.13073
173.28671875,-42.244140625,-0.12999
173.2890625,-42.244140625,-0.12924
173.29140625,-42.244140625,-0.12849
173.29375,-42.244140625,-0.12775
173.29609375,-42.244140625,-0.12681
173.2984375,-42.244140625,-0.12588
173.30078125,-42.244140625,-0.12495
173.303125,-42.244140625,-0.12401
173.30546875,-42.244140625,-0.12289
173.3078125,-42.244140625,-0.12176
173.31015625,-42.244140625,-0.12064
173.3125,-42.244140625,-0.11952
173.31484375,-42.244140625,-0.1182
173.3171875,-42.244140625,-0.11689
173.31953125,-42.244140625,-0.11558
173.321875,-42.244140625,-0.11426
173.32421875,-42.244140625,-0.11276
173.3265625,-42.244140625,-0.11126
173.32890625,-42.244140625,-0.10975
173.33125,-42.244140625,-0.10825
173.33359375,-42.244140625,-0.10656
173.3359375,-42.244140625,-0.10487
173.33828125,-42.244140625,-0.10318
173.340625,-42.244140625,-0.10149
173.34296875,-42.244140625,-0.09962
173.3453125,-42.244140625,-0.09774
173.34765625,-42.244140625,-0.09587
173.35,-42.244140625,-0.094
173.35234375,-42.244140625,-0.09195
173.3546875,-42.244140625,-0.0899
173.35703125,-42.244140625,-0.08785
173.359375,-42.244140625,-0.0858
173.36171875,-42.244140625,-0.08358
173.3640625,-42.244140625,-0.08136
173.36640625,-42.244140625,-0.07913
173.36875,-42.244140625,-0.07691
173.37109375,-42.244140625,-0.07453
173.3734375,-42.244140625,-0.07215
173.37578125,-42.244140625,-0.06977
173.378125,-42.244140625,-0.06739
173.38046875,-42.244140625,-0.06485
173.3828125,-42.244140625,-0.06232
173.38515625,-42.244140625,-0.05978
173.3875,-42.244140625,-0.05725
173.38984375,-42.244140625,-0.05457
173.3921875,-42.244140625,-0.05189
173.39453125,-42.244140625,-0.04922
173.396875,-42.244140625,-0.04654
173.39921875,-42.244140625,-0.04374
173.4015625,-42.244140625,-0.04093
173.40390625,-42.244140625,-0.03812
173.40625,-42.244140625,-0.03532
173.40859375,-42.244140625,-0.03239
173.4109375,-42.244140625,-0.02947
173.41328125,-42.244140625,-0.02655
173.415625,-42.244140625,-0.02363
173.41796875,-42.244140625,-0.0206
173.4203125,-42.244140625,-0.01758
173.42265625,-42.244140625,-0.01455
173.425,-42.244140625,-0.01153
173.42734375,-42.244140625,-0.00842
173.4296875,-42.244140625,-0.00531
173.43203125,-42.244140625,-0.0022
173.434375,-42.244140625,0.00091
173.43671875,-42.244140625,0.00408
173.4390625,-42.244140625,0.00725
173.44140625,-42.244140625,0.01042
173.44375,-42.244140625,0.0136
173.44609375,-42.244140625,0.01681
173.4484375,-42.244140625,0.02002
173.45078125,-42.244140625,0.02323
173.453125,-42.244140625,0.02644
173.45546875,-42.244140625,0.02966
173.4578125,-42.244140625,0.03287
173.46015625,-42.244140625,0.03609
173.4625,-42.244140625,0.03931
173.46484375,-42.244140625,0.0425
173.4671875,-42.244140625,0.04569
173.46953125,-42.244140625,0.04888
173.471875,-42.244140625,0.05208
173.47421875,-42.244140625,0.0552
173.4765625,-42.244140625,0.05832
173.47890625,-42.244140625,0.06144
173.48125,-42.244140625,0.06456
173.48359375,-42.244140625,0.06756
173.4859375,-42.244140625,0.07056
173.48828125,-42.244140625,0.07357
173.490625,-42.244140625,0.07657
173.49296875,-42.244140625,0.07941
173.4953125,-42.244140625,0.08225
173.49765625,-42.244140625,0.08508
173.5,-42.244140625,0.08792
173.50234375,-42.244140625,0.09055
173.5046875,-42.244140625,0.09317
173.50703125,-42.244140625,0.0958
173.509375,-42.244140625,0.09843
173.51171875,-42.244140625,0.10082
173.5140625,-42.244140625,0.10321
173.51640625,-42.244140625,0.10556
173.27734375,-42.2421875,-0.13423
173.2796875,-42.2421875,-0.13373
173.28203125,-42.2421875,-0.13323
173.284375,-42.2421875,-0.13273
173.28671875,-42.2421875,-0.13205
173.2890625,-42.2421875,-0.13137
173.29140625,-42.2421875,-0.13069
173.29375,-42.2421875,-0.13001
173.29609375,-42.2421875,-0.12914
173.2984375,-42.2421875,-0.12828
173.30078125,-42.2421875,-0.12742
173.303125,-42.2421875,-0.12656
173.30546875,-42.2421875,-0.12551
173.3078125,-42.2421875,-0.12447
173.31015625,-42.2421875,-0.12342
173.3125,-42.2421875,-0.12238
173.31484375,-42.2421875,-0.12114
173.3171875,-42.2421875,-0.11991
173.31953125,-42.2421875,-0.11868
173.321875,-42.2421875,-0.11745
173.32421875,-42.2421875,-0.11603
173.3265625,-42.2421875,-0.11462
173.32890625,-42.2421875,-0.1132
173.33125,-42.2421875,-0.11178
173.33359375,-42.2421875,-0.11018
173.3359375,-42.2421875,-0.10859
173.33828125,-42.2421875,-0.10699
173.340625,-42.2421875,-0.10539
173.34296875,-42.2421875,-0.10361
173.3453125,-42.2421875,-0.10183
173.34765625,-42.2421875,-0.10005
173.35,-42.2421875,-0.09827
173.35234375,-42.2421875,-0.09632
173.3546875,-42.2421875,-0.09437
173.35703125,-42.2421875,-0.09241
173.359375,-42.2421875,-0.09046
173.36171875,-42.2421875,-0.08834
