lon,lat,de,dn
182.65,-44.75,-0.00626,0.00199
182.8,-44.75,-0.00611,0.00192
182.95,-44.75,-0.00595,0.00186
183.1,-44.75,-0.0058,0.0018
183.25,-44.75,-0.00566,0.00175
183.4,-44.75,-0.00552,0.00169
183.55,-44.75,-0.00538,0.00164
183.7,-44.75,-0.00525,0.00159
183.85,-44.75,-0.00512,0.00155
184,-44.75,-0.005,0.0015
184.15,-44.75,-0.00488,0.00145
184.3,-44.75,-0.00476,0.00141
182.65,-44.625,-0.00639,0.00199
182.8,-44.625,-0.00622,0.00192
182.95,-44.625,-0.00606,0.00186
183.1,-44.625,-0.00591,0.0018
183.25,-44.625,-0.00575,0.00174
183.4,-44.625,-0.00561,0.00169
183.55,-44.625,-0.00547,0.00164
183.7,-44.625,-0.00533,0.00159
183.85,-44.625,-0.0052,0.00154
184,-44.625,-0.00507,0.00149
184.15,-44.625,-0.00495,0.00145
184.3,-44.625,-0.00483,0.0014
182.65,-44.5,-0.00651,0.00198
182.8,-44.5,-0.00634,0.00192
182.95,-44.5,-0.00617,0.00185
183.1,-44.5,-0.00601,0.00179
183.25,-44.5,-0.00585,0.00174
183.4,-44.5,-0.0057,0.00168
183.55,-44.5,-0.00555,0.00163
183.7,-44.5,-0.00541,0.00158
183.85,-44.5,-0.00527,0.00153
184,-44.5,-0.00514,0.00148
184.15,-44.5,-0.00501,0.00144
184.3,-44.5,-0.00489,0.00139
182.65,-44.375,-0.00663,0.00197
182.8,-44.375,-0.00645,0.00191
182.95,-44.375,-0.00627,0.00184
183.1,-44.375,-0.0061,0.00178
183.25,-44.375,-0.00594,0.00172
183.4,-44.375,-0.00578,0.00167
183.55,-44.375,-0.00563,0.00162
183.7,-44.375,-0.00548,0.00156
183.85,-44.375,-0.00534,0.00152
184,-44.375,-0.0052,0.00147
184.15,-44.375,-0.00507,0.00142
184.3,-44.375,-0.00495,0.00138
182.65,-44.25,-0.00674,0.00196
182.8,-44.25,-0.00655,0.00189
182.95,-44.25,-0.00637,0.00183
183.1,-44.25,-0.00619,0.00177
183.25,-44.25,-0.00602,0.00171
183.4,-44.25,-0.00586,0.00165
183.55,-44.25,-0.0057,0.0016
