lon,lat,de,dn
173.696875,-42.5390625,-0.00951,0.00657
173.70625,-42.5390625,-0.00917,0.00603
173.715625,-42.5390625,-0.00882,0.00549
173.725,-42.5390625,-0.00847,0.00495
173.734375,-42.5390625,-0.0082,0.00472
173.74375,-42.5390625,-0.00793,0.0045
173.753125,-42.5390625,-0.00766,0.00427
173.7625,-42.5390625,-0.00738,0.00405
173.771875,-42.5390625,-0.00727,0.00411
173.78125,-42.5390625,-0.00716,0.00417
173.790625,-42.5390625,-0.00705,0.00423
173.8,-42.5390625,-0.00694,0.00429
173.809375,-42.5390625,-0.00694,0.00445
173.81875,-42.5390625,-0.00695,0.00461
173.828125,-42.5390625,-0.00695,0.00477
173.8375,-42.5390625,-0.00695,0.00493
173.846875,-42.5390625,-0.00699,0.00502
173.85625,-42.5390625,-0.00703,0.00512
173.865625,-42.5390625,-0.00708,0.00522
173.875,-42.5390625,-0.00712,0.00532
173.884375,-42.5390625,-0.00712,0.00528
173.89375,-42.5390625,-0.00713,0.00523
173.903125,-42.5390625,-0.00714,0.00519
173.9125,-42.5390625,-0.00714,0.00515
173.921875,-42.5390625,-0.00712,0.005
173.93125,-42.5390625,-0.00709,0.00485
173.940625,-42.5390625,-0.00706,0.00471
173.95,-42.5390625,-0.00703,0.00456
173.959375,-42.5390625,-0.00685,0.00429
173.96875,-42.5390625,-0.00666,0.00403
173.978125,-42.5390625,-0.00648,0.00377
173.9875,-42.5390625,-0.0063,0.0035
173.996875,-42.5390625,-0.00599,0.0032
174.00625,-42.5390625,-0.00569,0.0029
174.015625,-42.5390625,-0.00539,0.00259
174.025,-42.5390625,-0.00509,0.00229
174.034375,-42.5390625,-0.00463,0.00198
174.04375,-42.5390625,-0.00418,0.00167
174.053125,-42.5390625,-0.00372,0.00136
174.0625,-42.5390625,-0.00327,0.00105
174.071875,-42.5390625,-0.00301,0.00091
174.08125,-42.5390625,-0.00275,0.00077
174.090625,-42.5390625,-0.0025,0.00063
174.1,-42.5390625,-0.00224,0.00049
174.109375,-42.5390625,-0.00168,0.00037
174.11875,-42.5390625,-0.00112,0.00025
174.128125,-42.5390625,-0.00056,0.00012
174.1375,-42.5390625,0,0
174.146875,-42.5390625,0,0
174.15625,-42.5390625,0,0
174.165625,-42.5390625,0,0
174.175,-42.5390625,0,0
174.184375,-42.5390625,0,0
174.19375,-42.5390625,0,0
174.203125,-42.5390625,0,0
174.2125,-42.5390625,0,0
174.221875,-42.5390625,0,0
174.23125,-42.5390625,0,0
174.240625,-42.5390625,0,0
174.25,-42.5390625,0,0
174.259375,-42.5390625,0,0
174.26875,-42.5390625,0,0
174.278125,-42.5390625,0,0
174.2875,-42.5390625,0,0
174.296875,-42.5390625,0,0
174.30625,-42.5390625,0,0
174.315625,-42.5390625,0,0
174.325,-42.5390625,0,0
174.334375,-42.5390625,0,0
174.34375,-42.5390625,0,0
174.353125,-42.5390625,0,0
174.3625,-42.5390625,0,0
174.371875,-42.5390625,0,0
174.38125,-42.5390625,0,0
174.390625,-42.5390625,0,0
174.4,-42.5390625,0,0
174.409375,-42.5390625,0,0
174.41875,-42.5390625,0,0
174.428125,-42.5390625,0,0
174.4375,-42.5390625,0,0
174.446875,-42.5390625,0,0
174.45625,-42.5390625,0,0
174.465625,-42.5390625,0,0
174.475,-42.5390625,0,0
174.484375,-42.5390625,0,0
174.49375,-42.5390625,0,0
174.503125,-42.5390625,0,0
174.5125,-42.5390625,0,0
174.521875,-42.5390625,0,0
174.53125,-42.5390625,0,0
174.540625,-42.5390625,0,0
174.55,-42.5390625,0,0
173.696875,-42.53125,-0.011,0.00722
173.70625,-42.53125,-0.01044,0.0066
173.715625,-42.53125,-0.00998,0.00596
173.725,-42.53125,-0.00952,0.00532
173.734375,-42.53125,-0.00919,0.00508
173.74375,-42.53125,-0.00886,0.00483
173.753125,-42.53125,-0.00853,0.00459
173.7625,-42.53125,-0.0082,0.00434
173.771875,-42.53125,-0.00807,0.00443
173.78125,-42.53125,-0.00795,0.00452
173.790625,-42.53125,-0.00783,0.00461
173.8,-42.53125,-0.0077,0.00469
173.809375,-42.53125,-0.00772,0.00489
173.81875,-42.53125,-0.00774,0.00509
173.828125,-42.53125,-0.00775,0.00529
173.8375,-42.53125,-0.00777,0.00549
173.846875,-42.53125,-0.00784,0.00563
173.85625,-42.53125,-0.00791,0.00576
173.865625,-42.53125,-0.00798,0.00589
173.875,-42.53125,-0.00805,0.00602
173.884375,-42.53125,-0.00809,0.00599
173.89375,-42.53125,-0.00813,0.00597
173.903125,-42.53125,-0.00817,0.00594
173.9125,-42.53125,-0.00821,0.00591
173.921875,-42.53125,-0.00819,0.00575
173.93125,-42.53125,-0.00817,0.00558
173.940625,-42.53125,-0.00815,0.00542
173.95,-42.53125,-0.00813,0.00526
173.959375,-42.53125,-0.00793,0.00495
173.96875,-42.53125,-0.00772,0.00465
173.978125,-42.53125,-0.00752,0.00435
173.9875,-42.53125,-0.00731,0.00404
173.996875,-42.53125,-0.00699,0.0037
174.00625,-42.53125,-0.00667,0.00336
174.015625,-42.53125,-0.00634,0.00302
174.025,-42.53125,-0.00602,0.00267
174.034375,-42.53125,-0.0056,0.00236
174.04375,-42.53125,-0.00519,0.00204
174.053125,-42.53125,-0.00477,0.00172
174.0625,-42.53125,-0.00436,0.0014
174.071875,-42.53125,-0.00401,0.00122
174.08125,-42.53125,-0.00367,0.00103
174.090625,-42.53125,-0.00333,0.00084
174.1,-42.53125,-0.00299,0.00066
174.109375,-42.53125,-0.00224,0.00049
174.11875,-42.53125,-0.00149,0.00033
174.128125,-42.53125,-0.00075,0.00016
174.1375,-42.53125,0,0
174.146875,-42.53125,0,0
174.15625,-42.53125,0,0
174.165625,-42.53125,0,0
174.175,-42.53125,0,0
174.184375,-42.53125,0,0
174.19375,-42.53125,0,0
174.203125,-42.53125,0,0
174.2125,-42.53125,0,0
174.221875,-42.53125,0,0
174.23125,-42.53125,0,0
174.240625,-42.53125,0,0
174.25,-42.53125,0,0
174.259375,-42.53125,0,0
174.26875,-42.53125,0,0
174.278125,-42.53125,0,0
174.2875,-42.53125,0,0
174.296875,-42.53125,0,0
174.30625,-42.53125,0,0
174.315625,-42.53125,0,0
174.325,-42.53125,0,0
174.334375,-42.53125,0,0
174.34375,-42.53125,0,0
174.353125,-42.53125,0,0
174.3625,-42.53125,0,0
174.371875,-42.53125,0,0
174.38125,-42.53125,0,0
174.390625,-42.53125,0,0
174.4,-42.53125,0,0
174.409375,-42.53125,0,0
174.41875,-42.53125,0,0
174.428125,-42.53125,0,0
174.4375,-42.53125,0,0
174.446875,-42.53125,0,0
174.45625,-42.53125,0,0
174.465625,-42.53125,0,0
174.475,-42.53125,0,0
174.484375,-42.53125,0,0
174.49375,-42.53125,0,0
174.503125,-42.53125,0,0
174.5125,-42.53125,0,0
174.521875,-42.53125,0,0
174.53125,-42.53125,0,0
174.540625,-42.53125,0,0
174.55,-42.53125,0,0
173.696875,-42.5234375,-0.01272,0.0078
173.70625,-42.5234375,-0.01204,0.00697
173.715625,-42.5234375,-0.01131,0.00617
173.725,-42.5234375,-0.01059,0.00536
173.734375,-42.5234375,-0.01019,0.00513
173.74375,-42.5234375,-0.00979,0.00489
173.753125,-42.5234375,-0.00939,0.00466
173.7625,-42.5234375,-0.00899,0.00442
173.771875,-42.5234375,-0.00889,0.0046
173.78125,-42.5234375,-0.0088,0.00477
173.790625,-42.5234375,-0.0087,0.00495
173.8,-42.5234375,-0.0086,0.00512
173.809375,-42.5234375,-0.00866,0.00541
173.81875,-42.5234375,-0.00872,0.00569
173.828125,-42.5234375,-0.00878,0.00597
173.8375,-42.5234375,-0.00884,0.00625
173.846875,-42.5234375,-0.00896,0.00643
173.85625,-42.5234375,-0.00907,0.00661
173.865625,-42.5234375,-0.00919,0.00679
173.875,-42.5234375,-0.0093,0.00697
173.884375,-42.5234375,-0.00937,0.00695
173.89375,-42.5234375,-0.00944,0.00693
173.903125,-42.5234375,-0.00951,0.0069
173.9125,-42.5234375,-0.00958,0.00688
173.921875,-42.5234375,-0.00958,0.00669
173.93125,-42.5234375,-0.00958,0.0065
173.940625,-42.5234375,-0.00958,0.00631
173.95,-42.5234375,-0.00958,0.00612
173.959375,-42.5234375,-0.00931,0.00575
173.96875,-42.5234375,-0.00905,0.00538
173.978125,-42.5234375,-0.00879,0.005
173.9875,-42.5234375,-0.00853,0.00463
173.996875,-42.5234375,-0.00817,0.00423
174.00625,-42.5234375,-0.00781,0.00384
174.015625,-42.5234375,-0.00745,0.00344
174.025,-42.5234375,-0.00709,0.00304
174.034375,-42.5234375,-0.00666,0.00269
174.04375,-42.5234375,-0.00623,0.00234
174.053125,-42.5234375,-0.00581,0.00198
174.0625,-42.5234375,-0.00538,0.00163
174.071875,-42.5234375,-0.00506,0.00142
174.08125,-42.5234375,-0.00475,0.00122
174.090625,-42.5234375,-0.00444,0.00101
174.1,-42.5234375,-0.00412,0.00081
174.109375,-42.5234375,-0.00329,0.00061
174.11875,-42.5234375,-0.00247,0.00042
174.128125,-42.5234375,-0.00164,0.00023
174.1375,-42.5234375,-0.00081,0.00004
174.146875,-42.5234375,-0.00061,0.00003
174.15625,-42.5234375,-0.00041,0.00002
174.165625,-42.5234375,-0.0002,0.00001
174.175,-42.5234375,0,0
174.184375,-42.5234375,0,0
174.19375,-42.5234375,0,0
174.203125,-42.5234375,0,0
174.2125,-42.5234375,0,0
174.221875,-42.5234375,0,0
174.23125,-42.5234375,0,0
174.240625,-42.5234375,0,0
174.25,-42.5234375,0,0
174.259375,-42.5234375,0,0
174.26875,-42.5234375,0,0
174.278125,-42.5234375,0,0
174.2875,-42.5234375,0,0
174.296875,-42.5234375,0,0
174.30625,-42.5234375,0,0
174.315625,-42.5234375,0,0
174.325,-42.5234375,0,0
174.334375,-42.5234375,0,0
174.34375,-42.5234375,0,0
174.353125,-42.5234375,0,0
174.3625,-42.5234375,0,0
174.371875,-42.5234375,0,0
174.38125,-42.5234375,0,0
174.390625,-42.5234375,0,0
174.4,-42.5234375,0,0
174.409375,-42.5234375,0,0
174.41875,-42.5234375,0,0
174.428125,-42.5234375,0,0
174.4375,-42.5234375,0,0
174.446875,-42.5234375,0,0
174.45625,-42.5234375,0,0
174.465625,-42.5234375,0,0
174.475,-42.5234375,0,0
174.484375,-42.5234375,0,0
174.49375,-42.5234375,0,0
174.503125,-42.5234375,0,0
174.5125,-42.5234375,0,0
174.521875,-42.5234375,0,0
174.53125,-42.5234375,0,0
174.540625,-42.5234375,0,0
174.55,-42.5234375,0,0
173.696875,-42.515625,-0.01452,0.00831
173.70625,-42.515625,-0.01354,0.00727
173.715625,-42.515625,-0.01265,0.00637
173.725,-42.515625,-0.01165,0.0054
173.734375,-42.515625,-0.01118,0.00518
173.74375,-42.515625,-0.01072,0.00495
173.753125,-42.515625,-0.01025,0.00473
173.7625,-42.515625,-0.00978,0.00451
173.771875,-42.515625,-0.00971,0.00477
173.78125,-42.515625,-0.00964,0.00503
173.790625,-42.515625,-0.00957,0.00529
173.8,-42.515625,-0.0095,0.00556
173.809375,-42.515625,-0.00961,0.00592
173.81875,-42.515625,-0.00971,0.00628
173.828125,-42.515625,-0.00981,0.00665
173.8375,-42.515625,-0.00992,0.00701
173.846875,-42.515625,-0.01008,0.00724
173.85625,-42.515625,-0.01024,0.00746
173.865625,-42.515625,-0.01039,0.00769
173.875,-42.515625,-0.01055,0.00792
173.884375,-42.515625,-0.01065,0.0079
173.89375,-42.515625,-0.01075,0.00788
173.903125,-42.515625,-0.01085,0.00787
173.9125,-42.515625,-0.01095,0.00785
173.921875,-42.515625,-0.01097,0.00763
173.93125,-42.515625,-0.01098,0.00742
173.940625,-42.515625,-0.011,0.0072
173.95,-42.515625,-0.01102,0.00699
173.959375,-42.515625,-0.0107,0.00655
173.96875,-42.515625,-0.01039,0.00611
173.978125,-42.515625,-0.01007,0.00566
173.9875,-42.515625,-0.00975,0.00522
173.996875,-42.515625,-0.00935,0.00477
174.00625,-42.515625,-0.00896,0.00432
174.015625,-42.515625,-0.00856,0.00386
174.025,-42.515625,-0.00816,0.00341
174.034375,-42.515625,-0.00772,0.00302
174.04375,-42.515625,-0.00728,0.00263
174.053125,-42.515625,-0.00684,0.00224
174.0625,-42.515625,-0.0064,0.00185
174.071875,-42.515625,-0.00612,0.00163
174.08125,-42.515625,-0.00583,0.0014
174.090625,-42.515625,-0.00554,0.00118
174.1,-42.515625,-0.00526,0.00096
174.109375,-42.515625,-0.00435,0.00074
174.11875,-42.515625,-0.00344,0.00052
174.128125,-42.515625,-0.00253,0.0003
174.1375,-42.515625,-0.00162,0.00008
174.146875,-42.515625,-0.00122,0.00006
174.15625,-42.515625,-0.00081,0.00004
174.165625,-42.515625,-0.00041,0.00002
174.175,-42.515625,0,0
174.184375,-42.515625,0,0
174.19375,-42.515625,0,0
174.203125,-42.515625,0,0
174.2125,-42.515625,0,0
174.221875,-42.515625,0,0
174.23125,-42.515625,0,0
174.240625,-42.515625,0,0
174.25,-42.515625,0,0
174.259375,-42.515625,0,0
174.26875,-42.515625,0,0
174.278125,-42.515625,0,0
174.2875,-42.515625,0,0
174.296875,-42.515625,0,0
174.30625,-42.515625,0,0
174.315625,-42.515625,0,0
174.325,-42.515625,0,0
174.334375,-42.515625,0,0
174.34375,-42.515625,0,0
174.353125,-42.515625,0,0
174.3625,-42.515625,0,0
174.371875,-42.515625,0,0
174.38125,-42.515625,0,0
174.390625,-42.515625,0,0
174.4,-42.515625,0,0
174.409375,-42.515625,0,0
174.41875,-42.515625,0,0
174.428125,-42.515625,0,0
174.4375,-42.515625,0,0
174.446875,-42.515625,0,0
174.45625,-42.515625,0,0
174.465625,-42.515625,0,0
174.475,-42.515625,0,0
174.484375,-42.515625,0,0
174.49375,-42.515625,0,0
174.503125,-42.515625,0,0
174.5125,-42.515625,0,0
174.521875,-42.515625,0,0
174.53125,-42.515625,0,0
174.540625,-42.515625,0,0
174.55,-42.515625,0,0
173.696875,-42.5078125,-0.01632,0.00871
173.70625,-42.5078125,-0.01501,0.00746
173.715625,-42.5078125,-0.01387,0.00643
173.725,-42.5078125,-0.01287,0.00561
173.734375,-42.5078125,-0.01216,0.00519
173.74375,-42.5078125,-0.01165,0.00501
173.753125,-42.5078125,-0.01111,0.0048
173.7625,-42.5078125,-0.01057,0.00459
173.771875,-42.5078125,-0.01053,0.00494
173.78125,-42.5078125,-0.01049,0.00529
173.790625,-42.5078125,-0.01044,0.00564
173.8,-42.5078125,-0.0104,0.00599
173.809375,-42.5078125,-0.01055,0.00643
173.81875,-42.5078125,-0.0107,0.00688
173.828125,-42.5078125,-0.01084,0.00732
173.8375,-42.5078125,-0.01099,0.00776
173.846875,-42.5078125,-0.0112,0.00804
173.85625,-42.5078125,-0.0114,0.00832
173.865625,-42.5078125,-0.0116,0.00859
173.875,-42.5078125,-0.01181,0.00887
173.884375,-42.5078125,-0.01193,0.00885
173.89375,-42.5078125,-0.01206,0.00884
173.903125,-42.5078125,-0.01219,0.00883
173.9125,-42.5078125,-0.01232,0.00882
173.921875,-42.5078125,-0.01235,0.00858
173.93125,-42.5078125,-0.01239,0.00834
173.940625,-42.5078125,-0.01243,0.0081
173.95,-42.5078125,-0.01246,0.00786
173.959375,-42.5078125,-0.01209,0.00735
173.96875,-42.5078125,-0.01172,0.00684
173.978125,-42.5078125,-0.01135,0.00632
173.9875,-42.5078125,-0.01097,0.00581
173.996875,-42.5078125,-0.01054,0.0053
174.00625,-42.5078125,-0.0101,0.0048
174.015625,-42.5078125,-0.00966,0.00429
174.025,-42.5078125,-0.00923,0.00378
174.034375,-42.5078125,-0.00878,0.00335
174.04375,-42.5078125,-0.00833,0.00293
174.053125,-42.5078125,-0.00788,0.0025
174.0625,-42.5078125,-0.00742,0.00208
174.071875,-42.5078125,-0.00717,0.00183
174.08125,-42.5078125,-0.00691,0.00159
174.090625,-42.5078125,-0.00665,0.00135
174.1,-42.5078125,-0.00639,0.0011
174.109375,-42.5078125,-0.0054,0.00086
174.11875,-42.5078125,-0.00441,0.00061
174.128125,-42.5078125,-0.00342,0.00036
174.1375,-42.5078125,-0.00243,0.00011
174.146875,-42.5078125,-0.00182,0.00008
174.15625,-42.5078125,-0.00122,0.00006
174.165625,-42.5078125,-0.00061,0.00003
174.175,-42.5078125,0,0
174.184375,-42.5078125,0,0
174.19375,-42.5078125,0,0
174.203125,-42.5078125,0,0
174.2125,-42.5078125,0,0
174.221875,-42.5078125,0,0
174.23125,-42.5078125,0,0
174.240625,-42.5078125,0,0
174.25,-42.5078125,0,0
174.259375,-42.5078125,0,0
174.26875,-42.5078125,0,0
174.278125,-42.5078125,0,0
174.2875,-42.5078125,0,0
174.296875,-42.5078125,0,0
174.30625,-42.5078125,0,0
174.315625,-42.5078125,0,0
174.325,-42.5078125,0,0
174.334375,-42.5078125,0,0
174.34375,-42.5078125,0,0
174.353125,-42.5078125,0,0
174.3625,-42.5078125,0,0
174.371875,-42.5078125,0,0
174.38125,-42.5078125,0,0
174.390625,-42.5078125,0,0
174.4,-42.5078125,0,0
174.409375,-42.5078125,0,0
174.41875,-42.5078125,0,0
174.428125,-42.5078125,0,0
174.4375,-42.5078125,0,0
174.446875,-42.5078125,0,0
174.45625,-42.5078125,0,0
174.465625,-42.5078125,0,0
174.475,-42.5078125,0,0
174.484375,-42.5078125,0,0
174.49375,-42.5078125,0,0
174.503125,-42.5078125,0,0
174.5125,-42.5078125,0,0
174.521875,-42.5078125,0,0
174.53125,-42.5078125,0,0
174.540625,-42.5078125,0,0
174.55,-42.5078125,0,0
173.696875,-42.5,-0.01798,0.00896
173.70625,-42.5,-0.01632,0.00749
173.715625,-42.5,-0.01494,0.00634
173.725,-42.5,-0.01381,0.0055
173.734375,-42.5,-0.01297,0.00501
173.74375,-42.5,-0.01236,0.00482
173.753125,-42.5,-0.01197,0.00487
173.7625,-42.5,-0.01137,0.00467
173.771875,-42.5,-0.01135,0.00511
173.78125,-42.5,-0.01133,0.00555
173.790625,-42.5,-0.01132,0.00598
173.8,-42.5,-0.0113,0.00642
173.809375,-42.5,-0.01149,0.00695
173.81875,-42.5,-0.01168,0.00747
173.828125,-42.5,-0.01188,0.008
173.8375,-42.5,-0.01207,0.00852
173.846875,-42.5,-0.01231,0.00885
173.85625,-42.5,-0.01256,0.00917
173.865625,-42.5,-0.01281,0.00949
173.875,-42.5,-0.01306,0.00981
173.884375,-42.5,-0.01321,0.00981
173.89375,-42.5,-0.01337,0.0098
173.903125,-42.5,-0.01353,0.00979
173.9125,-42.5,-0.01369,0.00978
173.921875,-42.5,-0.01374,0.00952
173.93125,-42.5,-0.0138,0.00925
173.940625,-42.5,-0.01385,0.00899
173.95,-42.5,-0.01391,0.00872
173.959375,-42.5,-0.01348,0.00814
173.96875,-42.5,-0.01305,0.00756
173.978125,-42.5,-0.01262,0.00698
173.9875,-42.5,-0.01219,0.0064
173.996875,-42.5,-0.01172,0.00584
174.00625,-42.5,-0.01125,0.00527
174.015625,-42.5,-0.01077,0.00471
174.025,-42.5,-0.0103,0.00415
174.034375,-42.5,-0.00983,0.00369
174.04375,-42.5,-0.00937,0.00322
174.053125,-42.5,-0.00891,0.00276
174.0625,-42.5,-0.00845,0.0023
174.071875,-42.5,-0.00822,0.00204
174.08125,-42.5,-0.00799,0.00178
174.090625,-42.5,-0.00776,0.00152
174.1,-42.5,-0.00753,0.00125
174.109375,-42.5,-0.00646,0.00098
174.11875,-42.5,-0.00539,0.0007
174.128125,-42.5,-0.00432,0.00043
174.1375,-42.5,-0.00324,0.00015
174.146875,-42.5,-0.00243,0.00011
174.15625,-42.5,-0.00162,0.00008
174.165625,-42.5,-0.00081,0.00004
174.175,-42.5,0,0
174.184375,-42.5,0,0
174.19375,-42.5,0,0
174.203125,-42.5,0,0
174.2125,-42.5,0,0
174.221875,-42.5,0,0
174.23125,-42.5,0,0
174.240625,-42.5,0,0
174.25,-42.5,0,0
174.259375,-42.5,0,0
174.26875,-42.5,0,0
174.278125,-42.5,0,0
174.2875,-42.5,0,0
174.296875,-42.5,0,0
174.30625,-42.5,0,0
174.315625,-42.5,0,0
174.325,-42.5,0,0
174.334375,-42.5,0,0
174.34375,-42.5,0,0
174.353125,-42.5,0,0
174.3625,-42.5,0,0
174.371875,-42.5,0,0
174.38125,-42.5,0,0
174.390625,-42.5,0,0
174.4,-42.5,0,0
174.409375,-42.5,0,0
174.41875,-42.5,0,0
174.428125,-42.5,0,0
174.4375,-42.5,0,0
174.446875,-42.5,0,0
174.45625,-42.5,0,0
174.465625,-42.5,0,0
174.475,-42.5,0,0
174.484375,-42.5,0,0
174.49375,-42.5,0,0
174.503125,-42.5,0,0
174.5125,-42.5,0,0
174.521875,-42.5,0,0
174.53125,-42.5,0,0
174.540625,-42.5,0,0
174.55,-42.5,0,0
173.696875,-42.4921875,-0.01929,0.00899
173.70625,-42.4921875,-0.01729,0.00731
173.715625,-42.4921875,-0.01569,0.00604
173.725,-42.4921875,-0.01444,0.00516
173.734375,-42.4921875,-0.01351,0.00465
173.74375,-42.4921875,-0.01286,0.00445
173.753125,-42.4921875,-0.01242,0.0045
173.7625,-42.4921875,-0.01209,0.00466
173.771875,-42.4921875,-0.01202,0.0051
173.78125,-42.4921875,-0.01206,0.00565
173.790625,-42.4921875,-0.01216,0.00626
173.8,-42.4921875,-0.01233,0.0069
173.809375,-42.4921875,-0.01257,0.00757
173.81875,-42.4921875,-0.01285,0.00823
173.828125,-42.4921875,-0.01315,0.00886
173.8375,-42.4921875,-0.01346,0.00945
173.846875,-42.4921875,-0.01381,0.00995
173.85625,-42.4921875,-0.01419,0.0104
173.865625,-42.4921875,-0.01469,0.01083
173.875,-42.4921875,-0.01499,0.01121
173.884375,-42.4921875,-0.01513,0.01117
173.89375,-42.4921875,-0.01528,0.01113
173.903125,-42.4921875,-0.01542,0.0111
173.9125,-42.4921875,-0.01557,0.01106
173.921875,-42.4921875,-0.01555,0.0107
173.93125,-42.4921875,-0.01552,0.01034
173.940625,-42.4921875,-0.0155,0.00998
173.95,-42.4921875,-0.01548,0.00962
173.959375,-42.4921875,-0.015,0.00895
173.96875,-42.4921875,-0.01453,0.00829
173.978125,-42.4921875,-0.01405,0.00763
173.9875,-42.4921875,-0.01357,0.00697
173.996875,-42.4921875,-0.01302,0.00633
174.00625,-42.4921875,-0.01248,0.00569
174.015625,-42.4921875,-0.01193,0.00505
174.025,-42.4921875,-0.01138,0.00441
