lon,lat,de,dn
169.6,-43.75,0.00064,0.00014
169.75,-43.75,0.00066,0.00015
169.9,-43.75,0.00069,0.00017
170.05,-43.75,0.0007,0.00018
170.2,-43.75,0.00072,0.00019
170.35,-43.75,0.00074,0.00021
170.5,-43.75,0.00075,0.00022
170.65,-43.75,0.00076,0.00024
170.8,-43.75,0.00077,0.00025
170.95,-43.75,0.00077,0.00026
171.1,-43.75,0.00076,0.00027
171.25,-43.75,0.00074,0.00028
171.4,-43.75,0.00071,0.00028
171.55,-43.75,0.00067,0.00027
171.7,-43.75,0.00062,0.00026
171.85,-43.75,0.00056,0.00024
172,-43.75,0.00048,0.0002
172.15,-43.75,0.00039,0.00015
172.3,-43.75,0.00029,0.0001
172.45,-43.75,0.00019,0.00003
172.6,-43.75,0.00008,-0.00004
172.75,-43.75,-0.00004,-0.00012
172.9,-43.75,-0.00015,-0.0002
173.05,-43.75,-0.00026,-0.00028
173.2,-43.75,-0.00036,-0.00036
173.35,-43.75,-0.00045,-0.00043
173.5,-43.75,-0.00052,-0.00048
173.65,-43.75,-0.00058,-0.00051
173.8,-43.75,-0.00063,-0.00052
173.95,-43.75,-0.00067,-0.00052
174.1,-43.75,-0.0007,-0.0005
174.25,-43.75,-0.00072,-0.00046
174.4,-43.75,-0.00075,-0.00041
174.55,-43.75,-0.00076,-0.00035
174.7,-43.75,-0.00078,-0.0003
174.85,-43.75,-0.00079,-0.00024
175,-43.75,-0.0008,-0.00018
175.15,-43.75,-0.00081,-0.00012
175.3,-43.75,-0.00082,-0.00007
175.45,-43.75,-0.00082,-0.00003
175.6,-43.75,-0.00082,0.00001
175.75,-43.75,-0.00082,0.00004
175.9,-43.75,-0.00081,0.00007
176.05,-43.75,-0.00081,0.0001
176.2,-43.75,-0.0008,0.00011
176.35,-43.75,-0.00079,0.00013
169.6,-43.625,0.00072,0.00016
169.75,-43.625,0.00075,0.00017
169.9,-43.625,0.00078,0.00019
170.05,-43.625,0.00081,0.00021
170.2,-43.625,0.00083,0.00023
170.35,-43.625,0.00086,0.00025
170.5,-43.625,0.00088,0.00027
170.65,-43.625,0.00091,0.00029
170.8,-43.625,0.00092,0.00031
170.95,-43.625,0.00093,0.00034
171.1,-43.625,0.00094,0.00036
171.25,-43.625,0.00093,0.00038
171.4,-43.625,0.00091,0.00039
171.55,-43.625,0.00088,0.0004
171.7,-43.625,0.00083,0.0004
171.85,-43.625,0.00076,0.00039
172,-43.625,0.00067,0.00036
172.15,-43.625,0.00057,0.00032
172.3,-43.625,0.00045,0.00027
172.45,-43.625,0.00031,0.0002
172.6,-43.625,0.00017,0.00011
172.75,-43.625,0.00002,0.00002
172.9,-43.625,-0.00014,-0.00008
173.05,-43.625,-0.00028,-0.00019
173.2,-43.625,-0.00042,-0.00029
173.35,-43.625,-0.00054,-0.00039
173.5,-43.625,-0.00063,-0.00047
173.65,-43.625,-0.0007,-0.00053
173.8,-43.625,-0.00076,-0.00056
173.95,-43.625,-0.0008,-0.00056
174.1,-43.625,-0.00083,-0.00053
174.25,-43.625,-0.00086,-0.00049
174.4,-43.625,-0.00088,-0.00044
174.55,-43.625,-0.00089,-0.00037
174.7,-43.625,-0.00091,-0.00031
174.85,-43.625,-0.00092,-0.00024
175,-43.625,-0.00092,-0.00017
175.15,-43.625,-0.00093,-0.00011
175.3,-43.625,-0.00093,-0.00006
175.45,-43.625,-0.00093,-0.00001
175.6,-43.625,-0.00093,0.00003
175.75,-43.625,-0.00092,0.00007
175.9,-43.625,-0.00091,0.0001
176.05,-43.625,-0.0009,0.00012
176.2,-43.625,-0.00088,0.00014
176.35,-43.625,-0.00087,0.00015
169.6,-43.5,0.0008,0.00017
169.75,-43.5,0.00084,0.00019
169.9,-43.5,0.00088,0.00021
170.05,-43.5,0.00092,0.00023
170.2,-43.5,0.00096,0.00025
170.35,-43.5,0.001,0.00028
170.5,-43.5,0.00104,0.00031
170.65,-43.5,0.00107,0.00034
170.8,-43.5,0.00111,0.00038
170.95,-43.5,0.00113,0.00042
171.1,-43.5,0.00115,0.00045
171.25,-43.5,0.00116,0.00049
171.4,-43.5,0.00116,0.00053
171.55,-43.5,0.00114,0.00056
171.7,-43.5,0.0011,0.00058
171.85,-43.5,0.00103,0.00059
172,-43.5,0.00094,0.00058
172.15,-43.5,0.00082,0.00056
172.3,-43.5,0.00067,0.00051
172.45,-43.5,0.0005,0.00044
172.6,-43.5,0.00032,0.00035
172.75,-43.5,0.00012,0.00024
172.9,-43.5,-0.0001,0.00012
173.05,-43.5,-0.0003,-0.00002
173.2,-43.5,-0.00049,-0.00017
173.35,-43.5,-0.00065,-0.00032
173.5,-43.5,-0.00078,-0.00045
173.65,-43.5,-0.00086,-0.00054
173.8,-43.5,-0.00092,-0.0006
173.95,-43.5,-0.00096,-0.00061
174.1,-43.5,-0.00099,-0.00058
174.25,-43.5,-0.00102,-0.00054
174.4,-43.5,-0.00104,-0.00047
174.55,-43.5,-0.00105,-0.0004
174.7,-43.5,-0.00106,-0.00032
174.85,-43.5,-0.00107,-0.00024
175,-43.5,-0.00107,-0.00017
175.15,-43.5,-0.00107,-0.0001
175.3,-43.5,-0.00106,-0.00004
175.45,-43.5,-0.00106,0.00001
175.6,-43.5,-0.00105,0.00006
175.75,-43.5,-0.00104,0.0001
175.9,-43.5,-0.00102,0.00012
176.05,-43.5,-0.001,0.00015
176.2,-43.5,-0.00098,0.00016
176.35,-43.5,-0.00096,0.00017
169.6,-43.375,0.00089,0.00018
169.75,-43.375,0.00094,0.0002
169.9,-43.375,0.00099,0.00022
170.05,-43.375,0.00104,0.00025
170.2,-43.375,0.00109,0.00028
170.35,-43.375,0.00115,0.00031
170.5,-43.375,0.00121,0.00035
170.65,-43.375,0.00126,0.0004
170.8,-43.375,0.00132,0.00044
170.95,-43.375,0.00137,0.0005
171.1,-43.375,0.00142,0.00056
171.25,-43.375,0.00146,0.00062
171.4,-43.375,0.00148,0.00068
171.55,-43.375,0.00148,0.00075
171.7,-43.375,0.00146,0.0008
171.85,-43.375,0.0014,0.00085
172,-43.375,0.00131,0.00088
172.15,-43.375,0.00118,0.00088
172.3,-43.375,0.00101,0.00085
172.45,-43.375,0.0008,0.00079
172.6,-43.375,0.00056,0.00071
172.75,-43.375,0.00029,0.0006
172.9,-43.375,-0,0.00046
173.05,-43.375,-0.00031,0.00028
173.2,-43.375,-0.00059,0.00006
173.35,-43.375,-0.00082,-0.00018
173.5,-43.375,-0.00098,-0.0004
173.65,-43.375,-0.00108,-0.00056
173.8,-43.375,-0.00113,-0.00065
173.95,-43.375,-0.00117,-0.00068
174.1,-43.375,-0.0012,-0.00065
174.25,-43.375,-0.00121,-0.00059
174.4,-43.375,-0.00123,-0.00051
174.55,-43.375,-0.00124,-0.00042
174.7,-43.375,-0.00124,-0.00033
174.85,-43.375,-0.00124,-0.00024
175,-43.375,-0.00124,-0.00016
175.15,-43.375,-0.00123,-0.00008
175.3,-43.375,-0.00122,-0.00001
175.45,-43.375,-0.0012,0.00004
175.6,-43.375,-0.00119,0.00009
175.75,-43.375,-0.00117,0.00013
175.9,-43.375,-0.00114,0.00015
176.05,-43.375,-0.00112,0.00017
