lon,lat,du
173.03828125,-42.65625,-0.26842
173.040625,-42.65625,-0.26848
173.04296875,-42.65625,-0.2674
173.0453125,-42.65625,-0.26631
173.04765625,-42.65625,-0.26522
173.05,-42.65625,-0.26413
173.05234375,-42.65625,-0.26244
173.0546875,-42.65625,-0.26076
173.05703125,-42.65625,-0.25908
173.059375,-42.65625,-0.25739
173.06171875,-42.65625,-0.25555
173.0640625,-42.65625,-0.2537
173.06640625,-42.65625,-0.25186
173.06875,-42.65625,-0.25001
173.07109375,-42.65625,-0.24832
173.0734375,-42.65625,-0.24663
173.07578125,-42.65625,-0.24494
173.078125,-42.65625,-0.24325
173.08046875,-42.65625,-0.24194
173.0828125,-42.65625,-0.24062
173.08515625,-42.65625,-0.2393
173.0875,-42.65625,-0.23798
173.08984375,-42.65625,-0.23716
173.0921875,-42.65625,-0.23633
173.09453125,-42.65625,-0.2355
173.096875,-42.65625,-0.23468
173.09921875,-42.65625,-0.23438
173.1015625,-42.65625,-0.23409
173.10390625,-42.65625,-0.2338
173.10625,-42.65625,-0.23351
173.10859375,-42.65625,-0.23372
173.1109375,-42.65625,-0.23394
173.11328125,-42.65625,-0.23416
173.115625,-42.65625,-0.23437
173.11796875,-42.65625,-0.23503
173.1203125,-42.65625,-0.23569
173.12265625,-42.65625,-0.23634
173.125,-42.65625,-0.237
173.12734375,-42.65625,-0.23799
173.1296875,-42.65625,-0.23898
173.13203125,-42.65625,-0.23997
173.134375,-42.65625,-0.24096
173.13671875,-42.65625,-0.24218
173.1390625,-42.65625,-0.24339
173.14140625,-42.65625,-0.24461
173.14375,-42.65625,-0.24582
173.14609375,-42.65625,-0.24715
173.1484375,-42.65625,-0.24847
173.15078125,-42.65625,-0.2498
173.153125,-42.65625,-0.25112
173.15546875,-42.65625,-0.25245
173.1578125,-42.65625,-0.25378
173.16015625,-42.65625,-0.25511
173.1625,-42.65625,-0.25645
173.16484375,-42.65625,-0.25769
173.1671875,-42.65625,-0.25894
173.16953125,-42.65625,-0.26019
173.171875,-42.65625,-0.26144
