lon,lat,du
171.85,-43.75,-0.00039
172,-43.75,-0.00045
172.15,-43.75,-0.00052
172.3,-43.75,-0.00058
172.45,-43.75,-0.00065
172.6,-43.75,-0.00072
172.75,-43.75,-0.00078
172.9,-43.75,-0.00083
173.05,-43.75,-0.00087
173.2,-43.75,-0.00089
173.35,-43.75,-0.0009
173.5,-43.75,-0.00088
173.65,-43.75,-0.00086
173.8,-43.75,-0.00081
173.95,-43.75,-0.00076
174.1,-43.75,-0.00069
174.25,-43.75,-0.00062
174.4,-43.75,-0.00055
174.55,-43.75,-0.00048
174.7,-43.75,-0.00041
174.85,-43.75,-0.00034
175,-43.75,-0.00028
175.15,-43.75,-0.00022
175.3,-43.75,-0.00016
175.45,-43.75,-0.00012
175.6,-43.75,-0.00007
175.75,-43.75,-0.00003
175.9,-43.75,0
176.05,-43.75,0.00003
171.85,-43.625,-0.00041
172,-43.625,-0.00048
172.15,-43.625,-0.00056
172.3,-43.625,-0.00064
172.45,-43.625,-0.00073
172.6,-43.625,-0.00081
172.75,-43.625,-0.00089
172.9,-43.625,-0.00096
173.05,-43.625,-0.00101
173.2,-43.625,-0.00104
173.35,-43.625,-0.00104
173.5,-43.625,-0.00102
173.65,-43.625,-0.00098
173.8,-43.625,-0.00092
173.95,-43.625,-0.00085
174.1,-43.625,-0.00077
174.25,-43.625,-0.00068
174.4,-43.625,-0.00059
174.55,-43.625,-0.0005
174.7,-43.625,-0.00042
174.85,-43.625,-0.00034
175,-43.625,-0.00027
175.15,-43.625,-0.0002
175.3,-43.625,-0.00014
175.45,-43.625,-0.00009
175.6,-43.625,-0.00004
175.75,-43.625,-0
175.9,-43.625,0.00003
176.05,-43.625,0.00006
171.85,-43.5,-0.00042
172,-43.5,-0.00051
172.15,-43.5,-0.00061
172.3,-43.5,-0.00071
172.45,-43.5,-0.00082
172.6,-43.5,-0.00093
172.75,-43.5,-0.00104
172.9,-43.5,-0.00113
173.05,-43.5,-0.0012
173.2,-43.5,-0.00123
173.35,-43.5,-0.00123
173.5,-43.5,-0.00119
173.65,-43.5,-0.00113
173.8,-43.5,-0.00105
173.95,-43.5,-0.00095
174.1,-43.5,-0.00084
174.25,-43.5,-0.00073
174.4,-43.5,-0.00062
174.55,-43.5,-0.00052
174.7,-43.5,-0.00042
174.85,-43.5,-0.00033
175,-43.5,-0.00025
175.15,-43.5,-0.00018
175.3,-43.5,-0.00011
175.45,-43.5,-0.00006
175.6,-43.5,-0.00001
175.75,-43.5,0.00004
175.9,-43.5,0.00007
176.05,-43.5,0.0001
171.85,-43.375,-0.00044
172,-43.375,-0.00054
172.15,-43.375,-0.00066
172.3,-43.375,-0.0008
172.45,-43.375,-0.00095
172.6,-43.375,-0.0011
172.75,-43.375,-0.00125
172.9,-43.375,-0.00138
173.05,-43.375,-0.00147
173.2,-43.375,-0.0015
173.35,-43.375,-0.00148
173.5,-43.375,-0.00142
173.65,-43.375,-0.00132
173.8,-43.375,-0.0012
173.95,-43.375,-0.00106
174.1,-43.375,-0.00092
174.25,-43.375,-0.00078
174.4,-43.375,-0.00065
174.55,-43.375,-0.00053
174.7,-43.375,-0.00041
174.85,-43.375,-0.00031
175,-43.375,-0.00022
175.15,-43.375,-0.00014
175.3,-43.375,-0.00007
175.45,-43.375,-0.00001
175.6,-43.375,0.00004
175.75,-43.375,0.00008
175.9,-43.375,0.00012
176.05,-43.375,0.00014
171.85,-43.25,-0.00046
172,-43.25,-0.00058
172.15,-43.25,-0.00073
172.3,-43.25,-0.00091
172.45,-43.25,-0.00111
172.6,-43.25,-0.00134
172.75,-43.25,-0.00157
172.9,-43.25,-0.00178
173.05,-43.25,-0.00191
173.2,-43.25,-0.00194
173.35,-43.25,-0.00185
173.5,-43.25,-0.00171
173.65,-43.25,-0.00154
173.8,-43.25,-0.00137
173.95,-43.25,-0.00118
174.1,-43.25,-0.001
174.25,-43.25,-0.00082
174.4,-43.25,-0.00066
174.55,-43.25,-0.00052
174.7,-43.25,-0.00039
174.85,-43.25,-0.00028
175,-43.25,-0.00018
175.15,-43.25,-0.00009
175.3,-43.25,-0.00002
175.45,-43.25,0.00004
175.6,-43.25,0.0001
175.75,-43.25,0.00014
175.9,-43.25,0.00017
176.05,-43.25,0.0002
171.85,-43.125,-0.00047
172,-43.125,-0.00063
172.15,-43.125,-0.00082
172.3,-43.125,-0.00106
172.45,-43.125,-0.00135
172.6,-43.125,-0.00169
172.75,-43.125,-0.00208
172.9,-43.125,-0.00249
173.05,-43.125,-0.00277
173.2,-43.125,-0.00274
173.35,-43.125,-0.00242
173.5,-43.125,-0.00207
173.65,-43.125,-0.00179
173.8,-43.125,-0.00154
173.95,-43.125,-0.0013
174.1,-43.125,-0.00106
174.25,-43.125,-0.00084
174.4,-43.125,-0.00064
174.55,-43.125,-0.00048
174.7,-43.125,-0.00034
174.85,-43.125,-0.00022
175,-43.125,-0.00012
175.15,-43.125,-0.00003
175.3,-43.125,0.00005
175.45,-43.125,0.00011
175.6,-43.125,0.00016
175.75,-43.125,0.0002
175.9,-43.125,0.00023
176.05,-43.125,0.00026
171.85,-43,-0.00049
172,-43,-0.00068
172.15,-43,-0.00093
172.3,-43,-0.00126
172.45,-43,-0.00168
172.6,-43,-0.00222
172.75,-43,-0.00293
172.9,-43,-0.00384
173.05,-43,-0.00471
173.2,-43,-0.00452
173.35,-43,-0.00319
173.5,-43,-0.00229
173.65,-43,-0.00192
173.8,-43,-0.00166
173.95,-43,-0.00137
174.1,-43,-0.00107
174.25,-43,-0.0008
174.4,-43,-0.00058
174.55,-43,-0.0004
174.7,-43,-0.00026
174.85,-43,-0.00014
175,-43,-0.00003
175.15,-43,0.00006
175.3,-43,0.00013
175.45,-43,0.0002
175.6,-43,0.00024
175.75,-43,0.00028
175.9,-43,0.00031
176.05,-43,0.00032
171.85,-42.875,-0.00051
172,-42.875,-0.00075
172.15,-42.875,-0.00107
172.3,-42.875,-0.00152
172.45,-42.875,-0.00214
172.6,-42.875,-0.00298
172.75,-42.875,-0.0042
172.9,-42.875,-0.00609
173.05,-42.875,-0.00848
173.2,-42.875,-0.00801
173.35,-42.875,-0.00348
173.5,-42.875,-0.0015
173.65,-42.875,-0.00157
173.8,-42.875,-0.00163
173.95,-42.875,-0.00137
174.1,-42.875,-0.00099
174.25,-42.875,-0.00067
174.4,-42.875,-0.00044
174.55,-42.875,-0.00027
174.7,-42.875,-0.00014
174.85,-42.875,-0.00003
175,-42.875,0.00008
175.15,-42.875,0.00016
175.3,-42.875,0.00024
175.45,-42.875,0.0003
175.6,-42.875,0.00034
175.75,-42.875,0.00037
175.9,-42.875,0.00039
176.05,-42.875,0.0004
171.85,-42.75,-0.00053
172,-42.75,-0.00081
172.15,-42.75,-0.00124
172.3,-42.75,-0.00186
172.45,-42.75,-0.00274
172.6,-42.75,-0.00398
172.75,-42.75,-0.0058
172.9,-42.75,-0.00873
173.05,-42.75,-0.01244
173.2,-42.75,-0.01197
173.35,-42.75,-0.00299
173.5,-42.75,0.00148
173.65,-42.75,-0.00057
173.8,-42.75,-0.0016
173.95,-42.75,-0.00132
174.1,-42.75,-0.00076
174.25,-42.75,-0.00037
174.4,-42.75,-0.00018
174.55,-42.75,-0.00007
174.7,-42.75,0.00002
174.85,-42.75,0.00012
175,-42.75,0.00021
175.15,-42.75,0.00029
175.3,-42.75,0.00036
175.45,-42.75,0.00042
175.6,-42.75,0.00045
175.75,-42.75,0.00047
175.9,-42.75,0.00048
176.05,-42.75,0.00048
171.85,-42.625,-0.00053
172,-42.625,-0.00087
172.15,-42.625,-0.0014
172.3,-42.625,-0.00222
172.45,-42.625,-0.00345
172.6,-42.625,-0.00507
172.75,-42.625,-0.00716
172.9,-42.625,-0.00997
173.05,-42.625,-0.01481
173.2,-42.625,-0.01315
173.35,-42.625,-0.00159
173.5,-42.625,0.00199
173.65,-42.625,-0.00133
173.8,-42.625,-0.0026
173.95,-42.625,-0.00141
174.1,-42.625,-0.00014
174.25,-42.625,0.00029
174.4,-42.625,0.00029
174.55,-42.625,0.00023
174.7,-42.625,0.00023
174.85,-42.625,0.00029
175,-42.625,0.00037
175.15,-42.625,0.00045
175.3,-42.625,0.00052
175.45,-42.625,0.00056
175.6,-42.625,0.00058
175.75,-42.625,0.00059
175.9,-42.625,0.00058
176.05,-42.625,0.00057
171.85,-42.5,-0.00052
172,-42.5,-0.0009
172.15,-42.5,-0.0015
172.3,-42.5,-0.00247
172.45,-42.5,-0.00396
172.6,-42.5,-0.0059
172.75,-42.5,-0.00819
172.9,-42.5,-0.00968
173.05,-42.5,-0.01464
173.2,-42.5,0.00041
173.35,-42.5,0.01373
173.5,-42.5,-0.00009
173.65,-42.5,-0.00756
173.8,-42.5,-0.00882
173.95,-42.5,-0.00169
174.1,-42.5,0.00177
174.25,-42.5,0.00185
174.4,-42.5,0.00112
174.55,-42.5,0.00063
174.7,-42.5,0.00047
174.85,-42.5,0.00048
175,-42.5,0.00056
175.15,-42.5,0.00064
175.3,-42.5,0.0007
175.45,-42.5,0.00073
175.6,-42.5,0.00073
175.75,-42.5,0.00072
175.9,-42.5,0.00069
176.05,-42.5,0.00066
171.85,-42.375,-0.00048
172,-42.375,-0.00087
172.15,-42.375,-0.00149
172.3,-42.375,-0.00249
172.45,-42.375,-0.00404
172.6,-42.375,-0.00631
172.75,-42.375,-0.00981
172.9,-42.375,-0.01443
173.05,-42.375,-0.01589
173.2,-42.375,-0.00107
173.35,-42.375,0.02799
173.5,-42.375,0.02248
173.65,-42.375,-0.01666
173.8,-42.375,0.05605
173.95,-42.375,-0.00029
174.1,-42.375,0.00803
174.25,-42.375,0.0058
174.4,-42.375,0.00255
174.55,-42.375,0.0011
174.7,-42.375,0.0007
174.85,-42.375,0.0007
175,-42.375,0.00081
175.15,-42.375,0.00089
175.3,-42.375,0.00093
175.45,-42.375,0.00093
175.6,-42.375,0.0009
175.75,-42.375,0.00086
175.9,-42.375,0.00081
176.05,-42.375,0.00075
171.85,-42.25,-0.00042
172,-42.25,-0.00079
172.15,-42.25,-0.00139
172.3,-42.25,-0.00235
172.45,-42.25,-0.00389
172.6,-42.25,-0.00641
172.75,-42.25,-0.01073
172.9,-42.25,-0.01744
173.05,-42.25,-0.02358
173.2,-42.25,-0.01691
173.35,-42.25,0.01292
173.5,-42.25,0.03167
173.65,-42.25,-0.00145
173.8,-42.25,0.00011
173.95,-42.25,0.00915
174.1,-42.25,0.02213
174.25,-42.25,0.01238
174.4,-42.25,0.00398
174.55,-42.25,0.00129
174.7,-42.25,0.00082
174.85,-42.25,0.00096
175,-42.25,0.00113
175.15,-42.25,0.00122
175.3,-42.25,0.00122
175.45,-42.25,0.00117
175.6,-42.25,0.00109
175.75,-42.25,0.00101
175.9,-42.25,0.00093
176.05,-42.25,0.00085
171.85,-42.125,-0.00034
172,-42.125,-0.00069
172.15,-42.125,-0.00124
172.3,-42.125,-0.00213
172.45,-42.125,-0.0036
172.6,-42.125,-0.00609
172.75,-42.125,-0.01036
172.9,-42.125,-0.01711
173.05,-42.125,-0.0245
173.2,-42.125,-0.02205
173.35,-42.125,0.00419
173.5,-42.125,0.03027
173.65,-42.125,0.03048
173.8,-42.125,-0
173.95,-42.125,0.01634
174.1,-42.125,0.02217
174.25,-42.125,0.01139
174.4,-42.125,0.00261
174.55,-42.125,0.00028
174.7,-42.125,0.00065
174.85,-42.125,0.00133
175,-42.125,0.00166
175.15,-42.125,0.0017
175.3,-42.125,0.0016
175.45,-42.125,0.00146
175.6,-42.125,0.0013
175.75,-42.125,0.00116
175.9,-42.125,0.00104
176.05,-42.125,0.00093
171.85,-42,-0.00025
172,-42,-0.00056
172.15,-42,-0.00105
172.3,-42,-0.00185
172.45,-42,-0.00314
172.6,-42,-0.0053
172.75,-42,-0.00887
172.9,-42,-0.01433
173.05,-42,-0.0205
173.2,-42,-0.0203
173.35,-42,-0.00309
173.5,-42,0.02036
173.65,-42,0.02446
173.8,-42,0.01767
173.95,-42,0.0274
174.1,-42,0.00919
174.25,-42,0.00186
174.4,-42,-0.00487
174.55,-42,-0.00385
174.7,-42,0.00022
174.85,-42,0.00237
175,-42,0.00275
175.15,-42,0.00251
175.3,-42,0.00214
175.45,-42,0.0018
175.6,-42,0.00153
175.75,-42,0.00131
175.9,-42,0.00113
176.05,-42,0.00099
171.85,-41.875,-0.00017
172,-41.875,-0.00043
172.15,-41.875,-0.00084
172.3,-41.875,-0.0015
172.45,-41.875,-0.00254
172.6,-41.875,-0.00421
172.75,-41.875,-0.00684
172.9,-41.875,-0.01065
173.05,-41.875,-0.01491
173.2,-41.875,-0.01576
173.35,-41.875,-0.00652
173.5,-41.875,0.01025
173.65,-41.875,0.01847
173.8,-41.875,0.01415
173.95,-41.875,0.00398
174.1,-41.875,0.00763
174.25,-41.875,-0.02682
174.4,-41.875,-0.02678
174.55,-41.875,-0.01402
174.7,-41.875,0.00215
174.85,-41.875,0.00645
175,-41.875,0.00544
175.15,-41.875,0.00399
175.3,-41.875,0.00293
175.45,-41.875,0.00222
175.6,-41.875,0.00176
175.75,-41.875,0.00144
175.9,-41.875,0.00121
176.05,-41.875,0.00104
171.85,-41.75,-0.00008
172,-41.75,-0.0003
172.15,-41.75,-0.00063
172.3,-41.75,-0.00114
172.45,-41.75,-0.00192
172.6,-41.75,-0.0031
172.75,-41.75,-0.00485
172.9,-41.75,-0.00722
173.05,-41.75,-0.00978
173.2,-41.75,-0.01073
173.35,-41.75,-0.00679
173.5,-41.75,0.00225
173.65,-41.75,0.00966
173.8,-41.75,0.01177
173.95,-41.75,0.01263
174.1,-41.75,0.0301
174.25,-41.75,0.09023
174.4,-41.75,-0.05404
174.55,-41.75,-0.02036
174.7,-41.75,0.011
174.85,-41.75,0.01735
175,-41.75,0.01139
175.15,-41.75,0.00671
175.3,-41.75,0.0041
175.45,-41.75,0.00272
175.6,-41.75,0.00197
175.75,-41.75,0.00153
175.9,-41.75,0.00124
176.05,-41.75,0.00105
171.85,-41.625,-0.00001
172,-41.625,-0.00018
172.15,-41.625,-0.00043
172.3,-41.625,-0.0008
172.45,-41.625,-0.00135
172.6,-41.625,-0.00214
172.75,-41.625,-0.00321
172.9,-41.625,-0.00457
173.05,-41.625,-0.00594
173.2,-41.625,-0.00649
173.35,-41.625,-0.00481
173.5,-41.625,-0.00039
173.65,-41.625,0.00497
173.8,-41.625,0.01061
173.95,-41.625,0.0186
174.1,-41.625,0.03065
174.25,-41.625,0.05096
174.4,-41.625,0.03054
174.55,-41.625,-0.00554
174.7,-41.625,0.01147
174.85,-41.625,0.02589
175,-41.625,0.02081
175.15,-41.625,0.01118
175.3,-41.625,0.00567
175.45,-41.625,0.00323
175.6,-41.625,0.00212
175.75,-41.625,0.00156
175.9,-41.625,0.00123
176.05,-41.625,0.00102
171.85,-41.5,0.00006
172,-41.5,-0.00007
172.15,-41.5,-0.00026
172.3,-41.5,-0.00053
172.45,-41.5,-0.0009
172.6,-41.5,-0.0014
172.75,-41.5,-0.00203
172.9,-41.5,-0.00276
173.05,-41.5,-0.00342
173.2,-41.5,-0.00362
173.35,-41.5,-0.0028
173.5,-41.5,-0.00075
173.65,-41.5,0.00221
173.8,-41.5,0.00648
173.95,-41.5,0.01312
174.1,-41.5,0.01979
174.25,-41.5,0.02067
174.4,-41.5,0.01092
174.55,-41.5,0.00151
174.7,-41.5,0.00501
174.85,-41.5,0.01952
175,-41.5,0.02704
175.15,-41.5,0.01569
175.3,-41.5,0.00693
175.45,-41.5,0.0035
175.6,-41.5,0.00213
175.75,-41.5,0.0015
175.9,-41.5,0.00116
176.05,-41.5,0.00095
171.85,-41.375,0.0001
172,-41.375,0
172.15,-41.375,-0.00014
172.3,-41.375,-0.00032
172.45,-41.375,-0.00057
172.6,-41.375,-0.00088
172.75,-41.375,-0.00125
172.9,-41.375,-0.00165
173.05,-41.375,-0.00198
173.2,-41.375,-0.0021
173.35,-41.375,-0.00185
173.5,-41.375,-0.00123
173.65,-41.375,-0.00021
173.8,-41.375,0.00194
173.95,-41.375,0.00623
174.1,-41.375,0.0105
174.25,-41.375,0.01004
174.4,-41.375,0.00572
174.55,-41.375,0.0027
174.7,-41.375,0.00408
174.85,-41.375,0.01177
175,-41.375,0.01897
175.15,-41.375,0.01323
175.3,-41.375,0.00626
175.45,-41.375,0.00319
175.6,-41.375,0.00193
175.75,-41.375,0.00135
175.9,-41.375,0.00104
176.05,-41.375,0.00085
171.85,-41.25,0.00013
172,-41.25,0.00005
172.15,-41.25,-0.00005
172.3,-41.25,-0.00018
172.45,-41.25,-0.00035
172.6,-41.25,-0.00055
172.75,-41.25,-0.00078
172.9,-41.25,-0.00103
173.05,-41.25,-0.00124
173.2,-41.25,-0.0014
173.35,-41.25,-0.00151
173.5,-41.25,-0.00162
173.65,-41.25,-0.00154
173.8,-41.25,-0.00036
173.95,-41.25,0.00258
174.1,-41.25,0.00493
174.25,-41.25,0.00411
174.4,-41.25,0.0025
174.55,-41.25,0.00281
174.7,-41.25,0.0044
174.85,-41.25,0.0069
175,-41.25,0.00865
175.15,-41.25,0.00691
175.3,-41.25,0.00413
175.45,-41.25,0.00242
175.6,-41.25,0.00156
175.75,-41.25,0.00112
175.9,-41.25,0.00088
176.05,-41.25,0.00073
171.85,-41.125,0.00014
172,-41.125,0.00008
172.15,-41.125,0
172.3,-41.125,-0.00009
172.45,-41.125,-0.00022
172.6,-41.125,-0.00036
172.75,-41.125,-0.00052
172.9,-41.125,-0.00069
173.05,-41.125,-0.00087
173.2,-41.125,-0.00106
173.35,-41.125,-0.00129
173.5,-41.125,-0.00156
173.65,-41.125,-0.00164
173.8,-41.125,-0.00089
173.95,-41.125,0.0007
174.1,-41.125,0.00121
174.25,-41.125,0.00002
174.4,-41.125,0.00047
174.55,-41.125,0.00362
174.7,-41.125,0.0055
174.85,-41.125,0.00532
175,-41.125,0.00462
175.15,-41.125,0.00359
175.3,-41.125,0.00247
175.45,-41.125,0.00165
175.6,-41.125,0.00115
175.75,-41.125,0.00087
175.9,-41.125,0.00069
176.05,-41.125,0.00059
171.85,-41,0.00014
172,-41,0.00009
172.15,-41,0.00003
172.3,-41,-0.00005
172.45,-41,-0.00014
172.6,-41,-0.00025
172.75,-41,-0.00037
172.9,-41,-0.00051
173.05,-41,-0.00067
173.2,-41,-0.00084
173.35,-41,-0.00105
173.5,-41,-0.00125
173.65,-41,-0.0013
173.8,-41,-0.00096
173.95,-41,-0.00049
174.1,-41,-0.0008
174.25,-41,-0.0014
174.4,-41,0.0006
174.55,-41,0.00496
174.7,-41,0.00664
174.85,-41,0.00514
175,-41,0.0034
175.15,-41,0.00228
175.3,-41,0.00155
175.45,-41,0.00109
175.6,-41,0.0008
175.75,-41,0.00063
175.9,-41,0.00052
176.05,-41,0.00045
171.85,-40.875,0.00013
172,-40.875,0.00009
172.15,-40.875,0.00004
172.3,-40.875,-0.00003
172.45,-40.875,-0.00011
172.6,-40.875,-0.00019
172.75,-40.875,-0.0003
172.9,-40.875,-0.00041
173.05,-40.875,-0.00054
173.2,-40.875,-0.00069
173.35,-40.875,-0.00085
173.5,-40.875,-0.00098
173.65,-40.875,-0.00104
173.8,-40.875,-0.00097
173.95,-40.875,-0.00094
174.1,-40.875,-0.00114
174.25,-40.875,-0.0009
174.4,-40.875,0.00123
174.55,-40.875,0.00451
174.7,-40.875,0.00559
174.85,-40.875,0.00419
175,-40.875,0.00257
175.15,-40.875,0.00156
175.3,-40.875,0.00101
175.45,-40.875,0.0007
175.6,-40.875,0.00052
175.75,-40.875,0.00042
175.9,-40.875,0.00036
176.05,-40.875,0.00032
171.85,-40.75,0.00011
172,-40.75,0.00008
172.15,-40.75,0.00003
172.3,-40.75,-0.00003
172.45,-40.75,-0.00009
172.6,-40.75,-0.00017
172.75,-40.75,-0.00026
172.9,-40.75,-0.00036
173.05,-40.75,-0.00047
173.2,-40.75,-0.00058
173.35,-40.75,-0.0007
173.5,-40.75,-0.00081
173.65,-40.75,-0.00087
173.8,-40.75,-0.00089
173.95,-40.75,-0.00091
174.1,-40.75,-0.00086
174.25,-40.75,-0.00037
174.4,-40.75,0.001
174.55,-40.75,0.00266
174.7,-40.75,0.00322
174.85,-40.75,0.00255
175,-40.75,0.00162
175.15,-40.75,0.00098
175.3,-40.75,0.00061
175.45,-40.75,0.00041
175.6,-40.75,0.00031
175.75,-40.75,0.00025
175.9,-40.75,0.00022
176.05,-40.75,0.00021
171.85,-40.625,0.00009
172,-40.625,0.00006
172.15,-40.625,0.00002
172.3,-40.625,-0.00003
172.45,-40.625,-0.00009
172.6,-40.625,-0.00016
172.75,-40.625,-0.00024
172.9,-40.625,-0.00032
173.05,-40.625,-0.00042
173.2,-40.625,-0.00051
173.35,-40.625,-0.00061
173.5,-40.625,-0.00069
173.65,-40.625,-0.00075
173.8,-40.625,-0.00078
173.95,-40.625,-0.00077
174.1,-40.625,-0.00065
174.25,-40.625,-0.00028
174.4,-40.625,0.0004
174.55,-40.625,0.0011
174.7,-40.625,0.00139
174.85,-40.625,0.00119
175,-40.625,0.00081
175.15,-40.625,0.0005
175.3,-40.625,0.0003
175.45,-40.625,0.00019
175.6,-40.625,0.00014
175.75,-40.625,0.00012
175.9,-40.625,0.00011
176.05,-40.625,0.00012
171.85,-40.5,0.00007
172,-40.5,0.00004
172.15,-40.5,0
172.3,-40.5,-0.00005
172.45,-40.5,-0.0001
172.6,-40.5,-0.00016
172.75,-40.5,-0.00023
172.9,-40.5,-0.0003
173.05,-40.5,-0.00038
173.2,-40.5,-0.00047
173.35,-40.5,-0.00054
173.5,-40.5,-0.00061
173.65,-40.5,-0.00067
173.8,-40.5,-0.00069
173.95,-40.5,-0.00067
174.1,-40.5,-0.00058
174.25,-40.5,-0.00036
174.4,-40.5,-0.00005
174.55,-40.5,0.00025
174.7,-40.5,0.0004
174.85,-40.5,0.00038
175,-40.5,0.00026
175.15,-40.5,0.00015
175.3,-40.5,0.00006
175.45,-40.5,0.00002
175.6,-40.5,0.00001
175.75,-40.5,0.00001
175.9,-40.5,0.00002
176.05,-40.5,0.00004
