lon,lat,du
172.1875,-43,-0.00192
172.225,-43,-0.002
172.2625,-43,-0.00209
172.3,-43,-0.00218
172.3375,-43,-0.00226
172.375,-43,-0.00235
172.4125,-43,-0.00243
172.45,-43,-0.00252
172.4875,-43,-0.0026
172.525,-43,-0.00268
172.5625,-43,-0.00276
172.6,-43,-0.00283
172.6375,-43,-0.00291
172.675,-43,-0.00299
172.7125,-43,-0.00307
172.75,-43,-0.00315
172.7875,-43,-0.00323
172.825,-43,-0.00331
172.8625,-43,-0.00339
172.9,-43,-0.00347
172.9375,-43,-0.00351
172.975,-43,-0.00355
173.0125,-43,-0.00359
173.05,-43,-0.00363
173.0875,-43,-0.00348
173.125,-43,-0.00334
173.1625,-43,-0.00319
173.2,-43,-0.00304
173.2375,-43,-0.00277
173.275,-43,-0.00251
173.3125,-43,-0.00224
173.35,-43,-0.00198
173.3875,-43,-0.00185
173.425,-43,-0.00172
173.4625,-43,-0.00159
173.5,-43,-0.00146
173.5375,-43,-0.00139
173.575,-43,-0.00132
173.6125,-43,-0.00125
173.65,-43,-0.00118
173.6875,-43,-0.00112
173.725,-43,-0.00107
173.7625,-43,-0.00101
173.8,-43,-0.00095
173.8375,-43,-0.0009
173.875,-43,-0.00085
173.9125,-43,-0.0008
173.95,-43,-0.00075
173.9875,-43,-0.0007
174.025,-43,-0.00066
174.0625,-43,-0.00061
174.1,-43,-0.00057
174.1375,-43,-0.00053
174.175,-43,-0.00049
174.2125,-43,-0.00045
174.25,-43,-0.00041
174.2875,-43,-0.00038
174.325,-43,-0.00035
174.3625,-43,-0.00032
174.4,-43,-0.00029
174.4375,-43,-0.00026
174.475,-43,-0.00023
174.5125,-43,-0.00021
174.55,-43,-0.00018
174.5875,-43,-0.00016
174.625,-43,-0.00014
174.6625,-43,-0.00011
174.7,-43,-0.00009
174.7375,-43,-0.00007
174.775,-43,-0.00005
174.8125,-43,-0.00003
174.85,-43,-0.00001
174.8875,-43,0
174.925,-43,0.00002
174.9625,-43,0.00004
175,-43,0.00006
175.0375,-43,0.00007
175.075,-43,0.00009
175.1125,-43,0.0001
175.15,-43,0.00012
175.1875,-43,0.00013
175.225,-43,0.00014
172.1875,-42.96875,-0.00209
172.225,-42.96875,-0.00219
172.2625,-42.96875,-0.0023
172.3,-42.96875,-0.0024
172.3375,-42.96875,-0.0025
172.375,-42.96875,-0.0026
172.4125,-42.96875,-0.00269
172.45,-42.96875,-0.00279
172.4875,-42.96875,-0.00288
172.525,-42.96875,-0.00297
172.5625,-42.96875,-0.00307
172.6,-42.96875,-0.00316
172.6375,-42.96875,-0.00325
172.675,-42.96875,-0.00335
