lon,lat,de,dn,du
166.6375,-45.40625,-0.00412,-0.00538,-0.00038
166.675,-45.40625,-0.00434,-0.00576,-0.00034
166.7125,-45.40625,-0.00456,-0.00616,-0.00028
166.75,-45.40625,-0.00478,-0.00654,-0.00024
166.7875,-45.40625,-0.00490,-0.00694,-0.00016
166.825,-45.40625,-0.00502,-0.00732,-0.00008
166.8625,-45.40625,-0.00514,-0.00772,-0.00002
166.9,-45.40625,-0.00526,-0.00810,0.00006
166.9375,-45.40625,-0.00522,-0.00834,0.00014
166.975,-45.40625,-0.00516,-0.00856,0.00020
167.0125,-45.40625,-0.00512,-0.00880,0.00026
167.05,-45.40625,-0.00506,-0.00902,0.00034
167.0875,-45.40625,-0.00482,-0.00882,0.00036
167.125,-45.40625,-0.00458,-0.00860,0.00036
167.1625,-45.40625,-0.00434,-0.00840,0.00038
167.2,-45.40625,-0.00410,-0.00818,0.00040
167.2375,-45.40625,-0.00384,-0.00736,0.00030
167.275,-45.40625,-0.00360,-0.00654,0.00022
167.3125,-45.40625,-0.00334,-0.00572,0.00012
167.35,-45.40625,-0.00308,-0.00490,0.00004
167.3875,-45.40625,-0.00308,-0.00362,-0.00014
167.425,-45.40625,-0.00308,-0.00234,-0.00032
167.4625,-45.40625,-0.00310,-0.00106,-0.00050
167.5,-45.40625,-0.00310,0.00020,-0.00068
167.5375,-45.40625,-0.00344,0.00144,-0.00086
167.575,-45.40625,-0.00378,0.00266,-0.00102
167.6125,-45.40625,-0.00412,0.00390,-0.00118
167.65,-45.40625,-0.00446,0.00512,-0.00136
167.6875,-45.40625,-0.00496,0.00590,-0.00142
167.725,-45.40625,-0.00544,0.00666,-0.00148
167.7625,-45.40625,-0.00592,0.00744,-0.00154
167.8,-45.40625,-0.00642,0.00820,-0.00160
167.8375,-45.40625,-0.00680,0.00846,-0.00158
167.875,-45.40625,-0.00720,0.00870,-0.00154
167.9125,-45.40625,-0.00758,0.00894,-0.00150
167.95,-45.40625,-0.00796,0.00920,-0.00148
167.9875,-45.40625,-0.00814,0.00908,-0.00140
168.025,-45.40625,-0.00832,0.00896,-0.00130
168.0625,-45.40625,-0.00850,0.00886,-0.00122
168.1,-45.40625,-0.00866,0.00874,-0.00114
168.1375,-45.40625,-0.00864,0.00846,-0.00104
168.175,-45.40625,-0.00862,0.00820,-0.00096
168.2125,-45.40625,-0.00860,0.00792,-0.00086
168.25,-45.40625,-0.00858,0.00764,-0.00076
168.2875,-45.40625,-0.00846,0.00732,-0.00068
166.6375,-45.375,-0.00442,-0.00564,-0.00032
166.675,-45.375,-0.00466,-0.00608,-0.00026
166.7125,-45.375,-0.00492,-0.00652,-0.00020
166.75,-45.375,-0.00518,-0.00696,-0.00014
166.7875,-45.375,-0.00534,-0.00742,-0.00006
166.825,-45.375,-0.00548,-0.00788,0.00004
166.8625,-45.375,-0.00564,-0.00834,0.00012
166.9,-45.375,-0.00580,-0.00880,0.00022
166.9375,-45.375,-0.00576,-0.00910,0.00030
166.975,-45.375,-0.00572,-0.00938,0.00038
167.0125,-45.375,-0.00566,-0.00968,0.00048
167.05,-45.375,-0.00562,-0.00998,0.00056
167.0875,-45.375,-0.00534,-0.00978,0.00058
167.125,-45.375,-0.00506,-0.00958,0.00060
