lon,lat,de,dn,du
172.225,-43.875,0.00010,-0.00056,-0.00012
172.2625,-43.875,0.00006,-0.00062,-0.00014
172.3,-43.875,0.00002,-0.00070,-0.00016
172.3375,-43.875,-0.00008,-0.00082,-0.00022
172.375,-43.875,-0.00018,-0.00094,-0.00028
172.4125,-43.875,-0.00026,-0.00104,-0.00032
172.45,-43.875,-0.00036,-0.00116,-0.00038
172.4875,-43.875,-0.00038,-0.00128,-0.00040
172.525,-43.875,-0.00040,-0.00140,-0.00044
172.5625,-43.875,-0.00042,-0.00154,-0.00048
172.6,-43.875,-0.00044,-0.00166,-0.00050
172.6375,-43.875,-0.00042,-0.00166,-0.00050
172.675,-43.875,-0.00040,-0.00166,-0.00050
172.7125,-43.875,-0.00036,-0.00168,-0.00050
172.75,-43.875,-0.00034,-0.00168,-0.00050
172.7875,-43.875,-0.00038,-0.00150,-0.00044
172.825,-43.875,-0.00040,-0.00134,-0.00038
172.8625,-43.875,-0.00044,-0.00116,-0.00030
172.9,-43.875,-0.00048,-0.00098,-0.00024
172.9375,-43.875,-0.00054,-0.00078,-0.00018
172.975,-43.875,-0.00058,-0.00060,-0.00014
173.0125,-43.875,-0.00064,-0.00042,-0.00008
173.05,-43.875,-0.00070,-0.00022,-0.00002
173.0875,-43.875,-0.00072,-0.00014,0.00000
173.125,-43.875,-0.00072,-0.00006,0.00004
173.1625,-43.875,-0.00074,0.00004,0.00006
173.2,-43.875,-0.00076,0.00012,0.00010
173.2375,-43.875,-0.00074,0.00014,0.00010
173.275,-43.875,-0.00070,0.00014,0.00010
172.225,-43.84375,0.00016,-0.00060,-0.00010
172.2625,-43.84375,0.00012,-0.00066,-0.00012
172.3,-43.84375,0.00008,-0.00074,-0.00014
172.3375,-43.84375,-0.00004,-0.00086,-0.00022
172.375,-43.84375,-0.00014,-0.00100,-0.00028
172.4125,-43.84375,-0.00026,-0.00112,-0.00032
172.45,-43.84375,-0.00038,-0.00126,-0.00038
172.4875,-43.84375,-0.00042,-0.00144,-0.00044
172.525,-43.84375,-0.00048,-0.00164,-0.00048
172.5625,-43.84375,-0.00052,-0.00184,-0.00052
172.6,-43.84375,-0.00056,-0.00202,-0.00056
172.6375,-43.84375,-0.00054,-0.00206,-0.00056
172.675,-43.84375,-0.00050,-0.00210,-0.00058
172.7125,-43.84375,-0.00046,-0.00212,-0.00058
172.75,-43.84375,-0.00042,-0.00216,-0.00058
172.7875,-43.84375,-0.00042,-0.00190,-0.00050
172.825,-43.84375,-0.00044,-0.00164,-0.00042
172.8625,-43.84375,-0.00046,-0.00138,-0.00034
172.9,-43.84375,-0.00050,-0.00112,-0.00026
172.9375,-43.84375,-0.00058,-0.00086,-0.00020
172.975,-43.84375,-0.00068,-0.00064,-0.00012
173.0125,-43.84375,-0.00074,-0.00038,-0.00006
173.05,-43.84375,-0.00082,-0.00014,0.00000
173.0875,-43.84375,-0.00084,-0.00004,0.00004
173.125,-43.84375,-0.00086,0.00004,0.00008
173.1625,-43.84375,-0.00088,0.00014,0.00010
173.2,-43.84375,-0.00090,0.00022,0.00014
173.2375,-43.84375,-0.00088,0.00022,0.00014
173.275,-43.84375,-0.00084,0.00024,0.00014
172.225,-43.8125,0.00022,-0.00062,-0.00008
172.2625,-43.8125,0.00020,-0.00070,-0.00012
172.3,-43.8125,0.00016,-0.00078,-0.00014
172.3375,-43.8125,0.00002,-0.00092,-0.00020
172.375,-43.8125,-0.00012,-0.00106,-0.00028
172.4125,-43.8125,-0.00026,-0.00120,-0.00034
172.45,-43.8125,-0.00038,-0.00134,-0.00040
172.4875,-43.8125,-0.00046,-0.00160,-0.00046
172.525,-43.8125,-0.00054,-0.00186,-0.00052
172.5625,-43.8125,-0.00062,-0.00214,-0.00058
172.6,-43.8125,-0.00070,-0.00240,-0.00064
172.6375,-43.8125,-0.00066,-0.00250,-0.00064
172.675,-43.8125,-0.00062,-0.00256,-0.00066
172.7125,-43.8125,-0.00056,-0.00258,-0.00066
172.75,-43.8125,-0.00048,-0.00260,-0.00066
172.7875,-43.8125,-0.00048,-0.00228,-0.00056
172.825,-43.8125,-0.00046,-0.00198,-0.00048
172.8625,-43.8125,-0.00048,-0.00162,-0.00040
172.9,-43.8125,-0.00052,-0.00126,-0.00030
172.9375,-43.8125,-0.00062,-0.00094,-0.00020
172.975,-43.8125,-0.00074,-0.00062,-0.00012
173.0125,-43.8125,-0.00084,-0.00032,-0.00004
173.05,-43.8125,-0.00094,-0.00002,0.00004
173.0875,-43.8125,-0.00098,0.00004,0.00008
173.125,-43.8125,-0.00100,0.00014,0.00010
173.1625,-43.8125,-0.00104,0.00022,0.00014
173.2,-43.8125,-0.00106,0.00032,0.00018
173.2375,-43.8125,-0.00102,0.00032,0.00018
173.275,-43.8125,-0.00098,0.00032,0.00018
172.225,-43.78125,0.00030,-0.00066,-0.00008
172.2625,-43.78125,0.00026,-0.00074,-0.00010
172.3,-43.78125,0.00022,-0.00082,-0.00012
