lon,lat,de,dn,du
178.45,-48.125,0.0,0.0,0.0
178.6,-48.125,0.0,0.0,0.0
178.75,-48.125,0.0,0.0,0.0
178.9,-48.125,0.0,0.0,0.0
179.05,-48.125,0.0,0.0,0.0
179.2,-48.125,0.0,0.0,0.0
179.35,-48.125,0.0,0.0,0.0
179.5,-48.125,0.0,0.0,0.0
178.45,-48,0.0,0.0,0.0
178.6,-48,-0.00028,0.00002,0.00006
178.75,-48,-0.00058,0.00004,0.00012
178.9,-48,-0.00082,0.00006,0.00016
179.05,-48,-0.00084,0.00006,0.00018
179.2,-48,-0.00074,0.00006,0.00016
179.35,-48,-0.00038,0.00002,0.00008
179.5,-48,0.0,0.0,0.0
178.45,-47.875,0.0,0.0,0.0
178.6,-47.875,-0.00058,0.00004,0.00012
178.75,-47.875,-0.00124,0.00008,0.00026
178.9,-47.875,-0.00184,0.00014,0.00038
179.05,-47.875,-0.00180,0.00014,0.00038
179.2,-47.875,-0.00178,0.00012,0.00036
179.35,-47.875,-0.00074,0.00006,0.00016
179.5,-47.875,0.0,0.0,0.0
178.45,-47.75,0.0,0.0,0.0
178.6,-47.75,-0.00076,0.00006,0.00016
178.75,-47.75,-0.00192,0.00014,0.00040
178.9,-47.75,-0.00188,0.00012,0.00038
179.05,-47.75,-0.00184,0.00012,0.00038
179.2,-47.75,-0.00180,0.00012,0.00038
179.35,-47.75,-0.00082,0.00006,0.00018
179.5,-47.75,0.0,0.0,0.0
178.45,-47.625,0.0,0.0,0.0
178.6,-47.625,-0.00058,0.00004,0.00012
178.75,-47.625,-0.00126,0.00008,0.00026
178.9,-47.625,-0.00190,0.00012,0.00040
179.05,-47.625,-0.00186,0.00012,0.00038
179.2,-47.625,-0.00182,0.00010,0.00038
179.35,-47.625,-0.00076,0.00004,0.00016
179.5,-47.625,0.0,0.0,0.0
178.45,-47.5,0.0,0.0,0.0
178.6,-47.5,-0.00030,0.00002,0.00006
178.75,-47.5,-0.00060,0.00004,0.00012
178.9,-47.5,-0.00084,0.00006,0.00018
179.05,-47.5,-0.00088,0.00006,0.00018
179.2,-47.5,-0.00078,0.00004,0.00016
179.35,-47.5,-0.00038,0.00002,0.00008
179.5,-47.5,0.0,0.0,0.0
178.45,-47.375,0.0,0.0,0.0
178.6,-47.375,0.0,0.0,0.0
178.75,-47.375,0.0,0.0,0.0
178.9,-47.375,0.0,0.0,0.0
179.05,-47.375,0.0,0.0,0.0
179.2,-47.375,0.0,0.0,0.0
179.35,-47.375,0.0,0.0,0.0
179.5,-47.375,0.0,0.0,0.0
