lon,lat,de,dn,du
165.4,-51.375,0.0,0.0,0.0
165.55,-51.375,0.0,0.0,0.0
165.7,-51.375,0.0,0.0,0.0
165.85,-51.375,0.0,0.0,0.0
166,-51.375,0.0,0.0,0.0
166.15,-51.375,0.0,0.0,0.0
166.3,-51.375,0.0,0.0,0.0
166.45,-51.375,0.0,0.0,0.0
166.6,-51.375,0.0,0.0,0.0
166.75,-51.375,0.0,0.0,0.0
166.9,-51.375,0.0,0.0,0.0
165.4,-51.25,0.0,0.0,0.0
165.55,-51.25,0.00002,-0.00022,-0.00014
165.7,-51.25,0.00006,-0.00042,-0.00028
165.85,-51.25,0.00008,-0.00056,-0.00038
166,-51.25,0.00008,-0.00064,-0.00042
166.15,-51.25,0.00008,-0.00064,-0.00042
166.3,-51.25,0.00006,-0.00060,-0.00040
166.45,-51.25,0.00006,-0.00050,-0.00032
166.6,-51.25,0.00004,-0.00034,-0.00022
166.75,-51.25,0.00002,-0.00018,-0.00012
166.9,-51.25,0.0,0.0,0.0
165.4,-51.125,0.0,0.0,0.0
165.55,-51.125,0.00006,-0.00046,-0.00030
165.7,-51.125,0.00012,-0.00090,-0.00058
165.85,-51.125,0.00016,-0.00122,-0.00080
166,-51.125,0.00016,-0.00132,-0.00088
166.15,-51.125,0.00016,-0.00136,-0.00088
166.3,-51.125,0.00014,-0.00128,-0.00084
166.45,-51.125,0.00010,-0.00102,-0.00066
166.6,-51.125,0.00006,-0.00070,-0.00046
166.75,-51.125,0.00004,-0.00036,-0.00022
166.9,-51.125,0.0,0.0,0.0
165.4,-51,0.0,0.0,0.0
165.55,-51,0.00010,-0.00074,-0.00048
165.7,-51,0.00020,-0.00146,-0.00096
165.85,-51,0.00028,-0.00208,-0.00138
166,-51,0.00026,-0.00212,-0.00138
166.15,-51,0.00024,-0.00214,-0.00140
166.3,-51,0.00022,-0.00216,-0.00140
166.45,-51,0.00016,-0.00164,-0.00106
166.6,-51,0.00010,-0.00108,-0.00070
166.75,-51,0.00006,-0.00054,-0.00034
166.9,-51,0.0,0.0,0.0
165.4,-50.875,0.0,0.0,0.0
165.55,-50.875,0.00014,-0.00100,-0.00066
165.7,-50.875,0.00030,-0.00216,-0.00142
165.85,-50.875,0.00028,-0.00220,-0.00144
166,-50.875,0.00026,-0.00224,-0.00146
166.15,-50.875,0.00024,-0.00226,-0.00146
166.3,-50.875,0.00022,-0.00228,-0.00148
166.45,-50.875,0.00022,-0.00228,-0.00148
166.6,-50.875,0.00014,-0.00144,-0.00092
166.75,-50.875,0.00006,-0.00070,-0.00046
166.9,-50.875,0.0,0.0,0.0
165.4,-50.75,0.0,0.0,0.0
165.55,-50.75,0.00016,-0.00112,-0.00072
165.7,-50.75,0.00032,-0.00228,-0.00148
165.85,-50.75,0.00030,-0.00232,-0.00150
166,-50.75,0.00028,-0.00236,-0.00152
166.15,-50.75,0.00026,-0.00238,-0.00154
166.3,-50.75,0.00024,-0.00240,-0.00154
166.45,-50.75,0.00022,-0.00242,-0.00156
166.6,-50.75,0.00016,-0.00166,-0.00106
166.75,-50.75,0.00008,-0.00084,-0.00054
166.9,-50.75,0.0,0.0,0.0
165.4,-50.625,0.0,0.0,0.0
165.55,-50.625,0.00016,-0.00116,-0.00074
165.7,-50.625,0.00034,-0.00242,-0.00156
165.85,-50.625,0.00032,-0.00246,-0.00158
166,-50.625,0.00030,-0.00250,-0.00160
166.15,-50.625,0.00028,-0.00254,-0.00162
166.3,-50.625,0.00026,-0.00256,-0.00162
166.45,-50.625,0.00024,-0.00256,-0.00162
166.6,-50.625,0.00018,-0.00198,-0.00126
166.75,-50.625,0.00008,-0.00100,-0.00062
166.9,-50.625,0.0,0.0,0.0
165.4,-50.5,0.0,0.0,0.0
165.55,-50.5,0.00016,-0.00112,-0.00072
165.7,-50.5,0.00036,-0.00256,-0.00164
165.85,-50.5,0.00034,-0.00262,-0.00166
166,-50.5,0.00030,-0.00266,-0.00168
166.15,-50.5,0.00028,-0.00268,-0.00170
166.3,-50.5,0.00026,-0.00270,-0.00170
166.45,-50.5,0.00024,-0.00272,-0.00172
166.6,-50.5,0.00022,-0.00272,-0.00172
166.75,-50.5,0.00010,-0.00114,-0.00072
166.9,-50.5,0.0,0.0,0.0
165.4,-50.375,0.0,0.0,0.0
165.55,-50.375,0.00010,-0.00074,-0.00048
165.7,-50.375,0.00020,-0.00150,-0.00096
165.85,-50.375,0.00024,-0.00198,-0.00126
166,-50.375,0.00032,-0.00282,-0.00176
166.15,-50.375,0.00030,-0.00286,-0.00178
166.3,-50.375,0.00028,-0.00288,-0.00180
166.45,-50.375,0.00026,-0.00290,-0.00180
166.6,-50.375,0.00016,-0.00184,-0.00116
166.75,-50.375,0.00008,-0.00086,-0.00054
166.9,-50.375,0.0,0.0,0.0
165.4,-50.25,0.0,0.0,0.0
165.55,-50.25,0.00004,-0.00036,-0.00024
165.7,-50.25,0.00010,-0.00072,-0.00046
165.85,-50.25,0.00012,-0.00100,-0.00064
166,-50.25,0.00014,-0.00130,-0.00082
166.15,-50.25,0.00014,-0.00138,-0.00086
166.3,-50.25,0.00014,-0.00140,-0.00086
166.45,-50.25,0.00012,-0.00130,-0.00080
166.6,-50.25,0.00008,-0.00090,-0.00056
166.75,-50.25,0.00004,-0.00044,-0.00028
166.9,-50.25,0.0,0.0,0.0
165.4,-50.125,0.0,0.0,0.0
165.55,-50.125,0.0,0.0,0.0
165.7,-50.125,0.0,0.0,0.0
165.85,-50.125,0.0,0.0,0.0
166,-50.125,0.0,0.0,0.0
166.15,-50.125,0.0,0.0,0.0
166.3,-50.125,0.0,0.0,0.0
166.45,-50.125,0.0,0.0,0.0
166.6,-50.125,0.0,0.0,0.0
166.75,-50.125,0.0,0.0,0.0
166.9,-50.125,0.0,0.0,0.0
