lon,lat,de,dn,du
172.4125,-43.75,-0.00508,-0.01056,-0.00218
172.421875,-43.75,-0.00560,-0.01138,-0.00228
172.43125,-43.75,-0.00610,-0.01222,-0.00238
172.440625,-43.75,-0.00660,-0.01304,-0.00246
172.45,-43.75,-0.00712,-0.01386,-0.00256
172.459375,-43.75,-0.00764,-0.01490,-0.00264
172.46875,-43.75,-0.00818,-0.01594,-0.00272
172.478125,-43.75,-0.00872,-0.01698,-0.00280
172.4875,-43.75,-0.00924,-0.01802,-0.00288
172.496875,-43.75,-0.00970,-0.01922,-0.00292
172.50625,-43.75,-0.01014,-0.02042,-0.00298
172.515625,-43.75,-0.01060,-0.02164,-0.00304
172.525,-43.75,-0.01106,-0.02284,-0.00308
172.534375,-43.75,-0.01130,-0.02402,-0.00308
172.54375,-43.75,-0.01154,-0.02522,-0.00308
172.553125,-43.75,-0.01178,-0.02640,-0.00310
172.5625,-43.75,-0.01202,-0.02760,-0.00310
172.571875,-43.75,-0.01194,-0.02846,-0.00306
172.58125,-43.75,-0.01188,-0.02930,-0.00304
172.590625,-43.75,-0.01180,-0.03016,-0.00300
172.6,-43.75,-0.01172,-0.03102,-0.00296
172.609375,-43.75,-0.01136,-0.03118,-0.00290
172.61875,-43.75,-0.01100,-0.03136,-0.00282
172.628125,-43.75,-0.01066,-0.03152,-0.00276
172.6375,-43.75,-0.01030,-0.03168,-0.00270
172.646875,-43.75,-0.00986,-0.03096,-0.00262
172.65625,-43.75,-0.00942,-0.03022,-0.00252
172.665625,-43.75,-0.00898,-0.02948,-0.00242
172.675,-43.75,-0.00854,-0.02876,-0.00234
172.684375,-43.75,-0.00824,-0.02724,-0.00222
172.69375,-43.75,-0.00794,-0.02574,-0.00210
172.703125,-43.75,-0.00764,-0.02422,-0.00200
172.7125,-43.75,-0.00734,-0.02270,-0.00188
172.721875,-43.75,-0.00734,-0.02078,-0.00174
172.73125,-43.75,-0.00734,-0.01884,-0.00160
172.740625,-43.75,-0.00732,-0.01690,-0.00146
172.75,-43.75,-0.00732,-0.01498,-0.00132
172.759375,-43.75,-0.00758,-0.01308,-0.00116
172.76875,-43.75,-0.00784,-0.01116,-0.00100
172.778125,-43.75,-0.00812,-0.00926,-0.00082
172.7875,-43.75,-0.00838,-0.00734,-0.00066
172.796875,-43.75,-0.00878,-0.00576,-0.00048
172.80625,-43.75,-0.00918,-0.00420,-0.00032
172.815625,-43.75,-0.00960,-0.00262,-0.00014
172.825,-43.75,-0.01000,-0.00104,0.00004
172.834375,-43.75,-0.01040,0.00008,0.00020
172.84375,-43.75,-0.01082,0.00118,0.00038
172.853125,-43.75,-0.01122,0.00228,0.00054
172.8625,-43.75,-0.01162,0.00340,0.00070
172.871875,-43.75,-0.01192,0.00406,0.00084
172.88125,-43.75,-0.01222,0.00474,0.00098
172.890625,-43.75,-0.01252,0.00540,0.00112
172.9,-43.75,-0.01282,0.00606,0.00126
172.909375,-43.75,-0.01298,0.00636,0.00136
172.91875,-43.75,-0.01312,0.00668,0.00146
172.928125,-43.75,-0.01328,0.00700,0.00158
172.9375,-43.75,-0.01344,0.00730,0.00168
172.946875,-43.75,-0.01346,0.00738,0.00174
172.95625,-43.75,-0.01346,0.00744,0.00182
172.965625,-43.75,-0.01348,0.00752,0.00188
172.975,-43.75,-0.01350,0.00760,0.00196
172.984375,-43.75,-0.01340,0.00754,0.00200
172.4125,-43.7421875,-0.00484,-0.01046,-0.00210
172.421875,-43.7421875,-0.00540,-0.01134,-0.00220
172.43125,-43.7421875,-0.00596,-0.01220,-0.00230
172.440625,-43.7421875,-0.00652,-0.01306,-0.00238
172.45,-43.7421875,-0.00708,-0.01392,-0.00248
172.459375,-43.7421875,-0.00770,-0.01504,-0.00256
172.46875,-43.7421875,-0.00832,-0.01616,-0.00264
172.478125,-43.7421875,-0.00892,-0.01728,-0.00270
172.4875,-43.7421875,-0.00954,-0.01840,-0.00278
172.496875,-43.7421875,-0.01010,-0.01976,-0.00282
172.50625,-43.7421875,-0.01066,-0.02112,-0.00286
172.515625,-43.7421875,-0.01122,-0.02246,-0.00290
172.525,-43.7421875,-0.01178,-0.02382,-0.00294
172.534375,-43.7421875,-0.01212,-0.02522,-0.00294
172.54375,-43.7421875,-0.01246,-0.02662,-0.00292
172.553125,-43.7421875,-0.01278,-0.02804,-0.00290
172.5625,-43.7421875,-0.01312,-0.02944,-0.00288
172.571875,-43.7421875,-0.01308,-0.03052,-0.00282
172.58125,-43.7421875,-0.01306,-0.03158,-0.00276
172.590625,-43.7421875,-0.01302,-0.03266,-0.00270
172.6,-43.7421875,-0.01298,-0.03374,-0.00266
172.609375,-43.7421875,-0.01260,-0.03404,-0.00258
172.61875,-43.7421875,-0.01220,-0.03432,-0.00250
172.628125,-43.7421875,-0.01182,-0.03460,-0.00242
172.6375,-43.7421875,-0.01142,-0.03488,-0.00234
172.646875,-43.7421875,-0.01090,-0.03410,-0.00226
172.65625,-43.7421875,-0.01038,-0.03330,-0.00216
172.665625,-43.7421875,-0.00988,-0.03250,-0.00208
172.675,-43.7421875,-0.00936,-0.03172,-0.00200
172.684375,-43.7421875,-0.00902,-0.02998,-0.00192
172.69375,-43.7421875,-0.00868,-0.02822,-0.00182
172.703125,-43.7421875,-0.00830,-0.02648,-0.00174
172.7125,-43.7421875,-0.00794,-0.02470,-0.00166
172.721875,-43.7421875,-0.00792,-0.02248,-0.00154
172.73125,-43.7421875,-0.00792,-0.02028,-0.00142
172.740625,-43.7421875,-0.00796,-0.01808,-0.00128
172.75,-43.7421875,-0.00804,-0.01588,-0.00114
172.759375,-43.7421875,-0.00836,-0.01374,-0.00100
172.76875,-43.7421875,-0.00868,-0.01158,-0.00084
172.778125,-43.7421875,-0.00900,-0.00944,-0.00068
172.7875,-43.7421875,-0.00932,-0.00728,-0.00054
172.796875,-43.7421875,-0.00978,-0.00556,-0.00036
172.80625,-43.7421875,-0.01024,-0.00384,-0.00020
172.815625,-43.7421875,-0.01070,-0.00212,-0.00002
172.825,-43.7421875,-0.01116,-0.00040,0.00014
172.834375,-43.7421875,-0.01160,0.00078,0.00032
172.84375,-43.7421875,-0.01202,0.00194,0.00048
172.853125,-43.7421875,-0.01246,0.00310,0.00064
172.8625,-43.7421875,-0.01290,0.00426,0.00080
172.871875,-43.7421875,-0.01320,0.00492,0.00096
172.88125,-43.7421875,-0.01350,0.00558,0.00110
172.890625,-43.7421875,-0.01380,0.00624,0.00124
172.9,-43.7421875,-0.01408,0.00690,0.00138
172.909375,-43.7421875,-0.01422,0.00716,0.00148
172.91875,-43.7421875,-0.01434,0.00744,0.00158
172.928125,-43.7421875,-0.01448,0.00772,0.00170
172.9375,-43.7421875,-0.01460,0.00800,0.00180
172.946875,-43.7421875,-0.01458,0.00802,0.00186
